Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment35/glutathione-dehydrogenase,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/rapid-heartbeat,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/ossification-abnormality,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/s-nitrosoglutathione-reductase-arabidopsis,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/s-nitrosoglutathione-reductase-mouse,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/skeletal-system-part,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/long-qt-syndrome,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/reproductive-toxicology,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/body-region,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/aat,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/2-hydroxycarbamazepine,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/inhalation-toxicology,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/tachycardia-induced-cardiomyopathy,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/analgesics-non-narcotic,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/neurotoxicology,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/carbamazepine-1011-dihydrodiol,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/toxins-and-targets,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/atrial-tachycardia,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/arrhythmia,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/10-bromocarbamazepine,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/clinical-toxicology,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/ventricular-tachycardia,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/cytochrome-p450-3a4,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/junctional-ec,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/anticonvulsant,2,0.0110
file:/C:/ccviews/forget/experiment/experiment35/tachycardia,43,0.2376
file:/C:/ccviews/forget/experiment/experiment35/reproductive-and-developmental-toxicology,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/10-methoxycarbamazepine,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/abnormality-of-the-gastrointestinal-tract,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/functional-abnormality-of-the-gastrointestinal-tract,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/miscellaneous-anticonvulsants,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/oxcarbazepine,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/pesticide-resistance,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/glutathione-reductase,15,0.0829
file:/C:/ccviews/forget/experiment/experiment35/krishabers-disease,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/uncommon-type-avnrt,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/1011-dihydro-10-hydroxycarbamazepine,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/fetal-tachycardia,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/blood-toxicology,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/analgesic,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/J8,2,0.0110
file:/C:/ccviews/forget/experiment/experiment35/heart-rhythm,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/diethylstilbestrol,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/glutathione-reductase--436-459-,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/analytical-toxicology,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/10-monohydroxycarbazepine,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/thalidomide,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/spinal-chordoma,2,0.0110
file:/C:/ccviews/forget/experiment/experiment35/developmental-toxicology,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/tachycardia-ventricular,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/tachycardia-sinoatrial-nodal-reentry,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/httpsbmi,5,0.0276
file:/C:/ccviews/forget/experiment/experiment35/J21,2,0.0110
file:/C:/ccviews/forget/experiment/experiment35/sacral-vertebra,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/genetic-toxicology,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/environmental-toxicology,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/effort-induced-polymorphic-ventricular-tachycardia,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/tachycardia-sinus,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/signsymptom,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/toxicology-other,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/1011-dihydro-1011-dihydroxy-5h-dibenzazepine-5-carboxamide,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/drugagent,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/ecotoxicology,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/fhr-deceleration,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/Drug,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/anticonvulsants,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/intestinal-pseudo-obstruction,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/av-nodal-reentrant-tachycardia,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/bodily-secretions,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/gastrointestinal-disease,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/paroxysmal-ventricular-tachycardia,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/sacral-chordoma,3,0.0166
file:/C:/ccviews/forget/experiment/experiment35/vertebral-column,2,0.0110
file:/C:/ccviews/forget/experiment/experiment35/postural-tachycardia-syndrome,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/arrhythmias-cardiac,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/duodenal-obstruction,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/immu,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/toxin,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/toxicology,36,0.1989
file:/C:/ccviews/forget/experiment/experiment35/response-to-carbamazepine,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/pesticide-biological-effect,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/arrhythmias,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/cardiotoxin,3,0.0166
file:/C:/ccviews/forget/experiment/experiment35/computational-toxicology,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/reflex-tachycardia,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/atrioventricular-junctional-tachycardia,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/azepine,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/spine,1,0.0055
http://www.w3.org/2002/07/owl#Thing,181,1.0000
file:/C:/ccviews/forget/experiment/experiment35/glutathione-reductase-x7c-red-blood-cells,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/nodal-tachycardia,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/role--knapsack-,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/macro-reentrant-atrial-tachycardia,1,0.0055
file:/C:/ccviews/forget/experiment/experiment35/stomach-volvulus,1,0.0055
