Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment61/appendix-hyperplastic-polyp,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/fibroepithelial-polyp-of-urethra,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/stomach-polyp,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/minocycline,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/ID-10475,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/cell-proliferation-disorder,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/antitumor-drug,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/ID-10473,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/cholinolytic-drug,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/ID-10472,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/ID-10470,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/korea,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/glycine-decarboxylase-complex-h-protein,4,0.0230
file:/C:/ccviews/forget/experiment/experiment61/Move-Out-Of,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/libenzapril,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/-equal,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/butylscopolamine-bromide,12,0.0690
file:/C:/ccviews/forget/experiment/experiment61/growth-stage,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/neoplasm-by-special-category,2,0.0115
file:/C:/ccviews/forget/experiment/experiment61/amifostine,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/propylenediamine,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/ID-10487,2,0.0115
file:/C:/ccviews/forget/experiment/experiment61/ID-10486,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/httpsbmi,3,0.0172
file:/C:/ccviews/forget/experiment/experiment61/ID-10485,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/antitreponemal-agents,3,0.0172
file:/C:/ccviews/forget/experiment/experiment61/Hydra,17,0.0977
file:/C:/ccviews/forget/experiment/experiment61/Smooth-Endoplasmic-Reticulum,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/ID-10480,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/eye-surgery,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/Substance,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/ID-10484,2,0.0115
file:/C:/ccviews/forget/experiment/experiment61/ID-10483,2,0.0115
file:/C:/ccviews/forget/experiment/experiment61/ID-10482,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/ID-10481,2,0.0115
file:/C:/ccviews/forget/experiment/experiment61/Barrier,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/neoplastic-polyp,6,0.0345
file:/C:/ccviews/forget/experiment/experiment61/fibrous-polyp,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/Golgi-Apparatus,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/streptothricin-c,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/streptothricin-d,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/streptothricin-e,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/vulvar-polyp,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/Tangible-Entity,2,0.0115
file:/C:/ccviews/forget/experiment/experiment61/bromhexine-hydrochloride,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/trospectomycin-sulfate,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/Predation,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/Block,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/oxygen-heterocyclic-compound,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/neoplasms,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/ID-10466,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/bromhexine,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/Nitrogen,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/ID-10469,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/ID-10468,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/spectinomycin,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/hamartomatous-polyp,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/mass,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/streptothricin-x,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/disease-or-disorder,1,0.0057
http://www.w3.org/2002/07/owl#Thing,174,1.0000
file:/C:/ccviews/forget/experiment/experiment61/Water,2,0.0115
file:/C:/ccviews/forget/experiment/experiment61/benign-ureter-neoplasm,2,0.0115
file:/C:/ccviews/forget/experiment/experiment61/reconstructive-surgery,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/scleroplasty,4,0.0230
file:/C:/ccviews/forget/experiment/experiment61/Take-In,2,0.0115
file:/C:/ccviews/forget/experiment/experiment61/oropharyngeal-polyp,3,0.0172
file:/C:/ccviews/forget/experiment/experiment61/carcinoma,2,0.0115
file:/C:/ccviews/forget/experiment/experiment61/vaginal-disease,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/nasal-cavity-polyp,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/Animal-Cell,2,0.0115
file:/C:/ccviews/forget/experiment/experiment61/nabame,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/Agent-Role,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/Entity,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/neoplasm,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/polyp-of-vulva,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/colorectal-juvenile-polyp,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/Locomotion,2,0.0115
file:/C:/ccviews/forget/experiment/experiment61/ranitidine,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/diamine,33,0.1897
file:/C:/ccviews/forget/experiment/experiment61/tricholoma,5,0.0287
file:/C:/ccviews/forget/experiment/experiment61/vocal-cord-polyp,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/UMLS_Concept,4,0.0230
file:/C:/ccviews/forget/experiment/experiment61/well-circumscribed-lesion,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/urologic-active-drug,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/ethylenediamine,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/gallbladder-adenoma,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/gastrointestinal-hamartoma,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/cell,2,0.0115
file:/C:/ccviews/forget/experiment/experiment61/Sac,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/mitozantrone,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/amine,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/parasitic-disease,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/multienzyme-system,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/Biomembrane,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/clenbuterol,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/melphalan,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/haloether,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/benzathine-penicillin-g,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/bridged-compound,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/tricholoma-matsutake,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/gastric-hamartomatous-polyp,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/Cytosol,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/exophytic-polypoid-lesion,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/methyl-ethers,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/gastric-adenoma,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/swelling--disease-,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/dimorpholamine,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/Mixture,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/central-nervous-system-infection,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/colon-sessile-serrated-adenomapolyp,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/anesthetic,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/Chemical-Entity,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/arsphenamine,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/refractive-surgical-procedures,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/benign-placental-neoplasm,2,0.0115
file:/C:/ccviews/forget/experiment/experiment61/carboxylate--ester-,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/benign-oropharyngeal-neoplasm,2,0.0115
file:/C:/ccviews/forget/experiment/experiment61/antispasmodic-agent,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/organic-compound,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/hyperplastic-polyp,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/protein-complex,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/quaternary-ammonium,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/general-anesthetic-nos,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/lymecycline,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/thrombosis,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/oxybuprocaine,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/fibroepithelial-polyp,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/polyp-of-gallbladder,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/antimuscarinic-agent,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/mesentery,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/lepista-nuda,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/Plasma-membrane,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/polyp-of-large-intestine,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/placental-polyp,3,0.0172
file:/C:/ccviews/forget/experiment/experiment61/Digestive-System,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/antibacterial-drug,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/mitoxantrone,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/uterine-polyp,1,0.0057
file:/C:/ccviews/forget/experiment/experiment61/Cnidocyte,2,0.0115
