Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment46/sleep-disorder,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/embrocation,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/myriachit,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/mercury-poisoning-nervous-system,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/trauma-nervous-system,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/Spatial-Entity,2,0.0034
file:/C:/ccviews/forget/experiment/experiment46/adiposa-cornea-dystrophy,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/nonsteroidal-antiinflammatory-drug,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/monoamine-oxidase-inhibitor,2,0.0034
file:/C:/ccviews/forget/experiment/experiment46/Endodermis,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/hyperpinealism,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/skin-squamous-cell-carcinoma,5,0.0084
file:/C:/ccviews/forget/experiment/experiment46/Stoma,3,0.0051
file:/C:/ccviews/forget/experiment/experiment46/lid-lag,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/subdural-effusion,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/Epidermis,54,0.0912
file:/C:/ccviews/forget/experiment/experiment46/fibrogliosis,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/deep-reflex-increased,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/Ciliary-Body,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/keratin-filament,8,0.0135
file:/C:/ccviews/forget/experiment/experiment46/neurogenic-dysphagia-syndrome,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/primary-orthostatic-hypotension,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/domperidone,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/froin-syndrome,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/coma-uraemic,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/developmental-disability,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/decreased-concentration,2,0.0034
file:/C:/ccviews/forget/experiment/experiment46/isaacs-syndrome,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/perceptual-disorders,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/meningopathy,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/neurovascular-disorder,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/disequilibrium,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/neuromuscular-disease,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/axo,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/progressive-astrocyte-degeneration-syndrome,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/organic-compound,2,0.0034
file:/C:/ccviews/forget/experiment/experiment46/protein-degradation-inhibition,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/protease-domain,2,0.0034
file:/C:/ccviews/forget/experiment/experiment46/hereditary-neuropathic-amyloidosis,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/polyaddition,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/complex-neurodevelopmental-disorder,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/csf-leakage,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/basal-skull-fracture,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/ID-20657,2,0.0034
file:/C:/ccviews/forget/experiment/experiment46/ID-20656,2,0.0034
file:/C:/ccviews/forget/experiment/experiment46/krt5-gene,2,0.0034
file:/C:/ccviews/forget/experiment/experiment46/ID-20659,2,0.0034
file:/C:/ccviews/forget/experiment/experiment46/ID-20658,2,0.0034
file:/C:/ccviews/forget/experiment/experiment46/scintillatio,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/neurotmesis,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/asynergia,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/primary-shock,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/neurotropic-joint-disorder,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/superior-optic-hypoplasia,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/cultured-epidermis,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/bailey-cushing-syndrome,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/aggressive-clinical-course,2,0.0034
file:/C:/ccviews/forget/experiment/experiment46/inherited-nervous-system-cancer-predisposing-syndrome,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/Plant-Virus,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/catalepsy,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/Move,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/inherited,2,0.0034
file:/C:/ccviews/forget/experiment/experiment46/wallerian-degeneration,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/immune-neurological-disease,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/organic-headache,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/skin--animal-tissue-,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/richards-rundel-syndrome,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/skin-adenosquamous-carcinoma,8,0.0135
file:/C:/ccviews/forget/experiment/experiment46/krt1-gene,2,0.0034
file:/C:/ccviews/forget/experiment/experiment46/tdp-43-proteinopathies,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/nervous-amblyopia,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/foster-kennedy-syndrome,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/coma--non-diabetic-,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/sprr2a-gene,2,0.0034
file:/C:/ccviews/forget/experiment/experiment46/diethanolamine,8,0.0135
file:/C:/ccviews/forget/experiment/experiment46/pre-malignant-skin-epithelial-lesion,10,0.0169
file:/C:/ccviews/forget/experiment/experiment46/lead-poisoning-nervous-system,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/denervation-hypersensitivity,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/skin-nos,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/mbd5-associated-neurodevelopmental-disorder,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/ganglioside,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/rare-genetic-neurological-disorder,3,0.0051
file:/C:/ccviews/forget/experiment/experiment46/borderline-mental-impairment,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/Water-Evaporation,1,0.0017
file:/C:/ccviews/forget/experiment/experiment46/protein-protein-interaction,8,0.0135
file:/C:/ccviews/forget/experiment/experiment46/neurogenic-cord-bladder,1,0.0017
