Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment62/allophycocyanin,1,0.0250
file:/C:/ccviews/forget/experiment/experiment62/nomegestrol,3,0.0750
http://www.w3.org/2002/07/owl#Thing,40,1.0000
file:/C:/ccviews/forget/experiment/experiment62/lamellipodia,2,0.0500
file:/C:/ccviews/forget/experiment/experiment62/organic-compound,2,0.0500
file:/C:/ccviews/forget/experiment/experiment62/chromoprotein,1,0.0250
file:/C:/ccviews/forget/experiment/experiment62/imipramine,1,0.0250
file:/C:/ccviews/forget/experiment/experiment62/vegetable-protein,1,0.0250
file:/C:/ccviews/forget/experiment/experiment62/httpsbmi,2,0.0500
file:/C:/ccviews/forget/experiment/experiment62/megestrol,1,0.0250
file:/C:/ccviews/forget/experiment/experiment62/cell-surface-extension,2,0.0500
file:/C:/ccviews/forget/experiment/experiment62/UMLS_Concept,2,0.0500
file:/C:/ccviews/forget/experiment/experiment62/phycocyanin,8,0.2000
file:/C:/ccviews/forget/experiment/experiment62/algal-product-nos,1,0.0250
file:/C:/ccviews/forget/experiment/experiment62/filopodia,2,0.0500
file:/C:/ccviews/forget/experiment/experiment62/podoplanin,12,0.3000
file:/C:/ccviews/forget/experiment/experiment62/preemptive-analgesia,2,0.0500
file:/C:/ccviews/forget/experiment/experiment62/progestin,1,0.0250
file:/C:/ccviews/forget/experiment/experiment62/pharmacologic-management,1,0.0250
file:/C:/ccviews/forget/experiment/experiment62/paleontology,1,0.0250
file:/C:/ccviews/forget/experiment/experiment62/c-phycocyanin,1,0.0250
file:/C:/ccviews/forget/experiment/experiment62/n-glycosylation-site,2,0.0500
file:/C:/ccviews/forget/experiment/experiment62/hepatitis-c,1,0.0250
file:/C:/ccviews/forget/experiment/experiment62/dentistry,1,0.0250
file:/C:/ccviews/forget/experiment/experiment62/pigments-biological,1,0.0250
file:/C:/ccviews/forget/experiment/experiment62/acute-hepatitis-c,5,0.1250
file:/C:/ccviews/forget/experiment/experiment62/outer-perianth,1,0.0250
file:/C:/ccviews/forget/experiment/experiment62/viral-hepatitis,1,0.0250
file:/C:/ccviews/forget/experiment/experiment62/regulatory-protein,2,0.0500
file:/C:/ccviews/forget/experiment/experiment62/acute-hepatitis,1,0.0250
file:/C:/ccviews/forget/experiment/experiment62/plant-part,1,0.0250
file:/C:/ccviews/forget/experiment/experiment62/membrane-glycoprotein,1,0.0250
file:/C:/ccviews/forget/experiment/experiment62/paleodontology,3,0.0750
file:/C:/ccviews/forget/experiment/experiment62/plasma-membrane,2,0.0500
file:/C:/ccviews/forget/experiment/experiment62/pdpn-gene,2,0.0500
file:/C:/ccviews/forget/experiment/experiment62/microvillus,2,0.0500
file:/C:/ccviews/forget/experiment/experiment62/flower,1,0.0250
file:/C:/ccviews/forget/experiment/experiment62/oncoprotein,1,0.0250
file:/C:/ccviews/forget/experiment/experiment62/phycocyanobilin,1,0.0250
file:/C:/ccviews/forget/experiment/experiment62/calyx,5,0.1250
file:/C:/ccviews/forget/experiment/experiment62/2-hydroxyimipramine,2,0.0500
file:/C:/ccviews/forget/experiment/experiment62/aponia,1,0.0250
file:/C:/ccviews/forget/experiment/experiment62/regulation-of-cell-shape,2,0.0500
