Class,Axioms,Coverage
http://www.w3.org/2002/07/owl#Thing,54,1.0000
file:/C:/ccviews/forget/experiment/experiment37/prostatein,5,0.0926
file:/C:/ccviews/forget/experiment/experiment37/abnormality-of-the-genital-system,1,0.0185
file:/C:/ccviews/forget/experiment/experiment37/tricyclic-antidepressant-poisoning,2,0.0370
file:/C:/ccviews/forget/experiment/experiment37/Extreme-Halophile,1,0.0185
file:/C:/ccviews/forget/experiment/experiment37/prostatic-steroid-binding-protein-mouse,1,0.0185
file:/C:/ccviews/forget/experiment/experiment37/Extreme-Thermophile,1,0.0185
file:/C:/ccviews/forget/experiment/experiment37/degenerative-disorders-of-eyelids-and-periocular-area,1,0.0185
file:/C:/ccviews/forget/experiment/experiment37/vasoconstrictor,1,0.0185
file:/C:/ccviews/forget/experiment/experiment37/xanthelasma,5,0.0926
file:/C:/ccviews/forget/experiment/experiment37/chemical-or-drug-poisoning-of-animal-nos,1,0.0185
file:/C:/ccviews/forget/experiment/experiment37/infantile-disease,1,0.0185
file:/C:/ccviews/forget/experiment/experiment37/httpsbmi,2,0.0370
file:/C:/ccviews/forget/experiment/experiment37/retrograde-ejaculation,5,0.0926
file:/C:/ccviews/forget/experiment/experiment37/skin-disease,1,0.0185
file:/C:/ccviews/forget/experiment/experiment37/contraceptive-agents-female,1,0.0185
file:/C:/ccviews/forget/experiment/experiment37/luteolytic-agents,3,0.0556
file:/C:/ccviews/forget/experiment/experiment37/childhood-dermatomyositis,3,0.0556
file:/C:/ccviews/forget/experiment/experiment37/phenylethylamine,1,0.0185
file:/C:/ccviews/forget/experiment/experiment37/methoxamine,8,0.1481
file:/C:/ccviews/forget/experiment/experiment37/Prokaryote,1,0.0185
file:/C:/ccviews/forget/experiment/experiment37/microorganism,1,0.0185
file:/C:/ccviews/forget/experiment/experiment37/UMLS_Concept,3,0.0556
file:/C:/ccviews/forget/experiment/experiment37/male-genital-disease,1,0.0185
file:/C:/ccviews/forget/experiment/experiment37/contraceptive-agent,1,0.0185
file:/C:/ccviews/forget/experiment/experiment37/streptothricins,1,0.0185
file:/C:/ccviews/forget/experiment/experiment37/alpha-adrenergic-agonist,1,0.0185
file:/C:/ccviews/forget/experiment/experiment37/pestivirus-infections,1,0.0185
file:/C:/ccviews/forget/experiment/experiment37/chemokine,1,0.0185
file:/C:/ccviews/forget/experiment/experiment37/drug-poisoning,1,0.0185
file:/C:/ccviews/forget/experiment/experiment37/proteins,1,0.0185
file:/C:/ccviews/forget/experiment/experiment37/chemokines-cc,1,0.0185
file:/C:/ccviews/forget/experiment/experiment37/nikkajicompounds,1,0.0185
file:/C:/ccviews/forget/experiment/experiment37/phenethylamines,1,0.0185
file:/C:/ccviews/forget/experiment/experiment37/organism,1,0.0185
file:/C:/ccviews/forget/experiment/experiment37/Extremophile,6,0.1111
file:/C:/ccviews/forget/experiment/experiment37/juvenile-dermatomyositis-sine-myositis,1,0.0185
file:/C:/ccviews/forget/experiment/experiment37/chemokine-ccl1,3,0.0556
file:/C:/ccviews/forget/experiment/experiment37/streptothricin-f,2,0.0370
file:/C:/ccviews/forget/experiment/experiment37/classical-swine-fever,5,0.0926
file:/C:/ccviews/forget/experiment/experiment37/psbpc2-protein-rat,1,0.0185
file:/C:/ccviews/forget/experiment/experiment37/CHV_Concept,1,0.0185
file:/C:/ccviews/forget/experiment/experiment37/aminoglycoside-antibiotics,1,0.0185
file:/C:/ccviews/forget/experiment/experiment37/adrenergic-agent,1,0.0185
file:/C:/ccviews/forget/experiment/experiment37/sympathomimetic-agent-nos,1,0.0185
file:/C:/ccviews/forget/experiment/experiment37/Role,1,0.0185
file:/C:/ccviews/forget/experiment/experiment37/scgb2a2-protein-rat,1,0.0185
file:/C:/ccviews/forget/experiment/experiment37/respiratory-function-nos,1,0.0185
file:/C:/ccviews/forget/experiment/experiment37/sexual-intercourse-nos,1,0.0185
file:/C:/ccviews/forget/experiment/experiment37/hog-cholera,2,0.0370
file:/C:/ccviews/forget/experiment/experiment37/dermatomyositis,1,0.0185
file:/C:/ccviews/forget/experiment/experiment37/respiration-disorder,1,0.0185
file:/C:/ccviews/forget/experiment/experiment37/J5,2,0.0370
file:/C:/ccviews/forget/experiment/experiment37/mouth-breathing,5,0.0926
file:/C:/ccviews/forget/experiment/experiment37/metabolic-disease,1,0.0185
