Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment22/mixed-medullary-and-follicular-carcinoma,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/cystic-neoplasm,2,0.0227
http://www.w3.org/2002/07/owl#Thing,88,1.0000
file:/C:/ccviews/forget/experiment/experiment22/local-anesthetic,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/biliary-cystadenocarcinoma,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/water,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/papillary-cystadenocarcinoma,4,0.0455
file:/C:/ccviews/forget/experiment/experiment22/ligament-of-liver,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/benzodiazepinones,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/norcocaine,3,0.0341
file:/C:/ccviews/forget/experiment/experiment22/hydrocarbons-chlorinated,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/UMLS_Concept,2,0.0227
file:/C:/ccviews/forget/experiment/experiment22/cystadenocarcinoma-papillary,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/antineoplastic-agent-nos,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/bretazenil,5,0.0568
file:/C:/ccviews/forget/experiment/experiment22/organoselenium-compounds,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/papillary-pattern,2,0.0227
file:/C:/ccviews/forget/experiment/experiment22/liver,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/cocaine,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/anti-adrenal,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/papillary-serous-cystadenocarcinoma,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/benzodiazepine-antianxiety-drug,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/vesamicol,2,0.0227
file:/C:/ccviews/forget/experiment/experiment22/glandular-epithelial-neoplasm,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/antitumor-drug,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/papillary-cystic-neoplasm,2,0.0227
file:/C:/ccviews/forget/experiment/experiment22/drinking-water-containing-carbohydrate,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/fresh-water,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/ovarian-cystadenocarcinoma,3,0.0341
file:/C:/ccviews/forget/experiment/experiment22/cystadenocarcinoma-mucinous,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/mucinous-cystadenocarcinoma,3,0.0341
file:/C:/ccviews/forget/experiment/experiment22/ovarian-adenocarcinoma,2,0.0227
file:/C:/ccviews/forget/experiment/experiment22/ribonucleosides,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/antianxiety-agent,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/mitotane-regimen,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/organic-compound,4,0.0455
file:/C:/ccviews/forget/experiment/experiment22/tumor-stem-cell-assay,3,0.0341
file:/C:/ccviews/forget/experiment/experiment22/round-ligament-of-liver,7,0.0795
file:/C:/ccviews/forget/experiment/experiment22/CHV_Concept,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/adenocarcinoma,2,0.0227
file:/C:/ccviews/forget/experiment/experiment22/pancreatic-adenocarcinoma,2,0.0227
file:/C:/ccviews/forget/experiment/experiment22/serous-adenocarcinoma,3,0.0341
file:/C:/ccviews/forget/experiment/experiment22/slow-growing-mass,2,0.0227
file:/C:/ccviews/forget/experiment/experiment22/salivary-gland-adenocarcinoma,2,0.0227
file:/C:/ccviews/forget/experiment/experiment22/bottled-water,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/papillary-adenocarcinoma,2,0.0227
file:/C:/ccviews/forget/experiment/experiment22/cystadenocarcinoma,33,0.3750
file:/C:/ccviews/forget/experiment/experiment22/hepatic-cystadenocarcinoma,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/terms-related-to-water-works-sewage-works-and-water-treatment,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/appendiceal-mucinous-cystadenocarcinoma,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/mixed-endodermmesoderm-derived-structure,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/pesticide-metabolite,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/umbilical-vein,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/hcc0060,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/selenazofurin,3,0.0341
file:/C:/ccviews/forget/experiment/experiment22/serous-cystadenocarcinoma-ovary,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/serous-cystadenocarcinoma,5,0.0568
file:/C:/ccviews/forget/experiment/experiment22/water-consumption,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/drug-screening-assays-antitumor,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/mucinous-cystadenocarcinoma-of-pancreas,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/drinking-water,9,0.1023
file:/C:/ccviews/forget/experiment/experiment22/cysts-containing-proteinaceous-fluid-present,2,0.0227
file:/C:/ccviews/forget/experiment/experiment22/anticonvulsant-agent,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/mucinous-adenocarcinoma,2,0.0227
file:/C:/ccviews/forget/experiment/experiment22/pseudomucinous-cystadenocarcinoma,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/round-ligament-of-uterus,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/drinking-water--purified-,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/neoplasms-cystic-mucinous-and-serous,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/doxorubicine,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/mammalia,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/cystadenocarcinoma-serous,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/piperidines,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/transformed-vein,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/aromatic-chlorine-compound,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/salivary-gland-cystadenocarcinoma,5,0.0568
file:/C:/ccviews/forget/experiment/experiment22/mitotane,11,0.1250
file:/C:/ccviews/forget/experiment/experiment22/pancreatic-cystadenocarcinoma,3,0.0341
file:/C:/ccviews/forget/experiment/experiment22/cisplatinmitotane,1,0.0114
file:/C:/ccviews/forget/experiment/experiment22/bioassay,1,0.0114
