Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment75/doxorubicinmitomycintegafur-regimen,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/paraspinal-muscles,2,0.0137
file:/C:/ccviews/forget/experiment/experiment75/triazoles,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/14-dimethyl-8-ethyl-2-styrylimidazo-21-i-purinone,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/hair-dyes,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/sexual-harassment,7,0.0479
file:/C:/ccviews/forget/experiment/experiment75/parapsoriasis-guttata,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/sesquiterpenes,2,0.0137
file:/C:/ccviews/forget/experiment/experiment75/acetanilides,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/pyrococcus,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/cytochrome-p450-3a4,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/pyrimidine-antagonist,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/thymidylate-synthase-inhibitor,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/thermococcaceae,5,0.0342
file:/C:/ccviews/forget/experiment/experiment75/chlorodihydroxypyridinepotassium-oxonatetegafur,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/anastrozole,19,0.1301
file:/C:/ccviews/forget/experiment/experiment75/small-plaque-parapsoriasis,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/pleuronectidae,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/retiform-parapsoriasis,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/miscellaneous-oxidoreductase,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/skin-diseases-papulosquamous,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/antipyretic-analgesic,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/nitriles,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/antipyretic,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/radical-nephrectomy,8,0.0548
file:/C:/ccviews/forget/experiment/experiment75/tegafur,13,0.0890
file:/C:/ccviews/forget/experiment/experiment75/cutaneous-precancerous-condition,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/zaprinast,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/anastrozolegefitinib,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/biological-preparation,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/analgesic-and-antipyretic,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/J592,2,0.0137
file:/C:/ccviews/forget/experiment/experiment75/cyclophosphamidedoxorubicinfluorouraciltegafurtamoxifen,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/J4,2,0.0137
file:/C:/ccviews/forget/experiment/experiment75/large-plaque-parapsoriasis,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/7--2-hydroxy-3--4--2-phenoxyethyl-piperazinyl-1-yl-propyl--13-di-methyl-37-dihydro-1h-purine-26-dione-dihydrochloride,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/parapsoriasis-papulata,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/wrestling,4,0.0274
file:/C:/ccviews/forget/experiment/experiment75/anastrozolefulvestrant,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/nonsteroidal-antiinflammatory-agent,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/7--23-dibromo-45-dihydroxybenzyl--37-dihydro-1h-purine-26-dione,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/nursing-research,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/psoriasis,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/acetaminophen,16,0.1096
file:/C:/ccviews/forget/experiment/experiment75/abemaciclibanastrozole-regimen,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/cyclophosphamidedoxorubicinuraciltegafurtamoxifen,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/poultry,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/ureter,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/sexual-activity,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/organic-compound,4,0.0274
file:/C:/ccviews/forget/experiment/experiment75/sexual-behavior,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/nursing-education-research,5,0.0342
file:/C:/ccviews/forget/experiment/experiment75/metalloprotein,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/caissarone,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/mating-behavior,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/httpsbmi,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/anastrozolecelecoxib,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/psoriasis-and-similar-disorders,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/bcgcyclophosphamidedoxorubicintegafur,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/metal-ion-oxidoreductase,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/fluorouracil,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/pleuronectes-platessa,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/non-steroidal-aromatase-inhibitor,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/reproductive-behavior,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/archaebacterium,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/poultry-products,3,0.0205
file:/C:/ccviews/forget/experiment/experiment75/role--knapsack-,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/phenylamide,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/acetaminophenacetylcysteine,1,0.0068
http://www.w3.org/2002/07/owl#Thing,146,1.0000
file:/C:/ccviews/forget/experiment/experiment75/total-nephrectomy,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/hydroxy-y-base,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/eculizumab,4,0.0274
file:/C:/ccviews/forget/experiment/experiment75/parapsoriasis,22,0.1507
file:/C:/ccviews/forget/experiment/experiment75/livestock-food-product,1,0.0068
file:/C:/ccviews/forget/experiment/experiment75/nikkajicompounds,2,0.0137
file:/C:/ccviews/forget/experiment/experiment75/parapsoriasis-nos,1,0.0068
