Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment45/aldrin-transdiol,1,0.0204
http://www.w3.org/2002/07/owl#Thing,49,1.0000
file:/C:/ccviews/forget/experiment/experiment45/beta-adrenergic-antagonist,1,0.0204
file:/C:/ccviews/forget/experiment/experiment45/hypolipidemic-drug,1,0.0204
file:/C:/ccviews/forget/experiment/experiment45/symptoms,1,0.0204
file:/C:/ccviews/forget/experiment/experiment45/hypalgesia,6,0.1224
file:/C:/ccviews/forget/experiment/experiment45/drug,1,0.0204
file:/C:/ccviews/forget/experiment/experiment45/polyvinyl-chloride,1,0.0204
file:/C:/ccviews/forget/experiment/experiment45/httpsbmi,3,0.0612
file:/C:/ccviews/forget/experiment/experiment45/rhizopus-nigricans,3,0.0612
file:/C:/ccviews/forget/experiment/experiment45/hypotensive-drug,1,0.0204
file:/C:/ccviews/forget/experiment/experiment45/vascular-disease,1,0.0204
file:/C:/ccviews/forget/experiment/experiment45/azaaldrin,1,0.0204
file:/C:/ccviews/forget/experiment/experiment45/skin-disease,1,0.0204
file:/C:/ccviews/forget/experiment/experiment45/plastic-nos,1,0.0204
file:/C:/ccviews/forget/experiment/experiment45/polyvinylidene-chloride,3,0.0612
file:/C:/ccviews/forget/experiment/experiment45/physiooccupspeech-therapists,1,0.0204
file:/C:/ccviews/forget/experiment/experiment45/physiotherapists-and-occupational-therapists,1,0.0204
file:/C:/ccviews/forget/experiment/experiment45/discontinued-pesticide-nos,1,0.0204
file:/C:/ccviews/forget/experiment/experiment45/polymethacrylic-acids,1,0.0204
file:/C:/ccviews/forget/experiment/experiment45/niddamycin,2,0.0408
file:/C:/ccviews/forget/experiment/experiment45/organic-compound,3,0.0612
file:/C:/ccviews/forget/experiment/experiment45/UMLS_Concept,3,0.0612
file:/C:/ccviews/forget/experiment/experiment45/insecticides,1,0.0204
file:/C:/ccviews/forget/experiment/experiment45/pain-nos,1,0.0204
file:/C:/ccviews/forget/experiment/experiment45/rhizopus,1,0.0204
file:/C:/ccviews/forget/experiment/experiment45/nikkajicompounds,1,0.0204
file:/C:/ccviews/forget/experiment/experiment45/allied-health-profession,1,0.0204
file:/C:/ccviews/forget/experiment/experiment45/medical-worker,1,0.0204
file:/C:/ccviews/forget/experiment/experiment45/organochlorine-compound,1,0.0204
file:/C:/ccviews/forget/experiment/experiment45/melinamide,3,0.0612
file:/C:/ccviews/forget/experiment/experiment45/J668,2,0.0408
file:/C:/ccviews/forget/experiment/experiment45/polymeric-materials,2,0.0408
file:/C:/ccviews/forget/experiment/experiment45/macrolides,1,0.0204
file:/C:/ccviews/forget/experiment/experiment45/occupational-therapist,6,0.1224
file:/C:/ccviews/forget/experiment/experiment45/aldrin,7,0.1429
file:/C:/ccviews/forget/experiment/experiment45/dihydroalprenolol,5,0.1020
file:/C:/ccviews/forget/experiment/experiment45/presenile-gangrene,5,0.1020
file:/C:/ccviews/forget/experiment/experiment45/bacterial-infection--disease-,1,0.0204
file:/C:/ccviews/forget/experiment/experiment45/sulfonamides,1,0.0204
file:/C:/ccviews/forget/experiment/experiment45/enzyme-inhibitor,1,0.0204
file:/C:/ccviews/forget/experiment/experiment45/azimsulfuron,3,0.0612
file:/C:/ccviews/forget/experiment/experiment45/epithelial-sodium-channel-agonists,2,0.0408
file:/C:/ccviews/forget/experiment/experiment45/polymethacrylic-acid,2,0.0408
file:/C:/ccviews/forget/experiment/experiment45/thromboangiitis-obliterans,1,0.0204
file:/C:/ccviews/forget/experiment/experiment45/perceptual-disorder,1,0.0204
file:/C:/ccviews/forget/experiment/experiment45/nervous-system-disorders-general-and-nec,1,0.0204
file:/C:/ccviews/forget/experiment/experiment45/organochlorine-pesticides,1,0.0204
file:/C:/ccviews/forget/experiment/experiment45/gangrene,1,0.0204
file:/C:/ccviews/forget/experiment/experiment45/pyrazoles,1,0.0204
file:/C:/ccviews/forget/experiment/experiment45/alprenolol,1,0.0204
