Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment5/entropion,1,0.0125
http://www.w3.org/2002/07/owl#Thing,80,1.0000
file:/C:/ccviews/forget/experiment/experiment5/b-9720,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/intramucosal-adenocarcinoma,2,0.0250
file:/C:/ccviews/forget/experiment/experiment5/testosterone,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/nicotinic-agonists,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/growth-stage,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/ciglitazone,5,0.0625
file:/C:/ccviews/forget/experiment/experiment5/organic-compound,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/antineoplastic-agent,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/iotroxic-acid,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/lobelane,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/dihydrotestosterone,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/lamin-type-b,4,0.0500
file:/C:/ccviews/forget/experiment/experiment5/congenital-eyelid-deformity,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/iodipamide,12,0.1500
file:/C:/ccviews/forget/experiment/experiment5/meglumine-iodipamide,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/radiographic-contrast-media-nos,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/lobeline,12,0.1500
file:/C:/ccviews/forget/experiment/experiment5/androsterone,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/biological-material-analog,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/congenital-disease,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/dehydroepiandrosterone,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/J22,2,0.0250
file:/C:/ccviews/forget/experiment/experiment5/gastric-intramucosal-adenocarcinoma,3,0.0375
file:/C:/ccviews/forget/experiment/experiment5/iodipamide-ethyl-ester,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/thiazolidinedione-antidiabetic-agent,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/androstenediol,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/xanthines,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/androstane-317-diol,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/thiazolidinediones,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/iotetroxide,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/gabaculine,2,0.0250
file:/C:/ccviews/forget/experiment/experiment5/nandrolone,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/neuroprotective-agent,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/kabuki-syndrome,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/J7,2,0.0250
file:/C:/ccviews/forget/experiment/experiment5/respiratory-system-agents,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/early-gastric-cancer,6,0.0750
file:/C:/ccviews/forget/experiment/experiment5/J9,2,0.0250
file:/C:/ccviews/forget/experiment/experiment5/entropion--disease-,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/preadolescence,3,0.0375
file:/C:/ccviews/forget/experiment/experiment5/cyclohexanecarboxylic-acids,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/lamins,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/lobelanidine,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/nikkajicompounds,4,0.0500
file:/C:/ccviews/forget/experiment/experiment5/congenital-entropion,11,0.1375
file:/C:/ccviews/forget/experiment/experiment5/secondary-entropion,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/lamin-b1,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/congenital-anomaly-of-eye-nos,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/testosterone-congeners,13,0.1625
file:/C:/ccviews/forget/experiment/experiment5/androstenedione,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/ganglionic-stimulants,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/barber-say-syndrome,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/propentofylline,3,0.0375
file:/C:/ccviews/forget/experiment/experiment5/nicotinic-agonist,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/eyelids-malposition-disorder,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/meglumine-iotroxinate,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/drug,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/UMLS_Concept,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/male-sex-hormone,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/gonadal-steroid-hormones,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/lamin-b2,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/n--12-dihydroxylpropyl--26-di--4-methoxyphenethyl-piperidine,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/sporadic-gastric-adenocarcinoma,2,0.0250
file:/C:/ccviews/forget/experiment/experiment5/contrast-media,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/plant-product-nos,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/crm-i-13-1,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/gastric-tumor,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/iosefamate-meglumine,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/absence-of-invasion-of-the-muscularis-externa,2,0.0250
file:/C:/ccviews/forget/experiment/experiment5/tarsal-kink-syndrome,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/cutis-laxa,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/crm-i-32-1,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/iodinated-contrast-agent,1,0.0125
file:/C:/ccviews/forget/experiment/experiment5/J12,2,0.0250
file:/C:/ccviews/forget/experiment/experiment5/etiocholanolone,1,0.0125
