Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment69/solid-stationary-phase,2,0.0130
file:/C:/ccviews/forget/experiment/experiment69/pseudomelena,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/escort,2,0.0130
file:/C:/ccviews/forget/experiment/experiment69/cell-proliferation-regulatory-process,6,0.0390
file:/C:/ccviews/forget/experiment/experiment69/thermal-desorption-gas-chromatography-mass-spectrometry,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/httpsbmi,4,0.0260
file:/C:/ccviews/forget/experiment/experiment69/gas-chromatographyelectron-ionization-mass-spectrometry,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/cytokine-cytokine-receptor-signaling-pathway,6,0.0390
file:/C:/ccviews/forget/experiment/experiment69/cell-free-system,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/therapeutics,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/signaling-protein,6,0.0390
file:/C:/ccviews/forget/experiment/experiment69/black-stools,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/aloenin,2,0.0130
file:/C:/ccviews/forget/experiment/experiment69/automated-thermal-desorption-gas-chromatography-mass-spectrometry,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/peptide-hormone,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/hemorrhage,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/organic-compound,2,0.0130
file:/C:/ccviews/forget/experiment/experiment69/vascular-plant,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/hemorrhagic-disorder,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/intracellular-membranes,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/inhibin-beta-e-chain,9,0.0584
file:/C:/ccviews/forget/experiment/experiment69/butylamine,2,0.0130
file:/C:/ccviews/forget/experiment/experiment69/inhba-gene,2,0.0130
file:/C:/ccviews/forget/experiment/experiment69/mitochondria,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/eye-surgery,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/fanft,3,0.0195
file:/C:/ccviews/forget/experiment/experiment69/onyalai,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/inhibin-beta-b-chain,10,0.0649
file:/C:/ccviews/forget/experiment/experiment69/melena,20,0.1299
file:/C:/ccviews/forget/experiment/experiment69/gas-chromatography-flame-ionisation-detection,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/mucous-and-bloody-stool,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/intercellular-communication-process,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/infrared-absorption-spectroscopy,2,0.0130
file:/C:/ccviews/forget/experiment/experiment69/orthokeratologic-procedures,3,0.0195
file:/C:/ccviews/forget/experiment/experiment69/disease-of-digestive-system-nos,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/inhbb-gene,2,0.0130
file:/C:/ccviews/forget/experiment/experiment69/inhibin-a,2,0.0130
file:/C:/ccviews/forget/experiment/experiment69/inhibin-b,2,0.0130
file:/C:/ccviews/forget/experiment/experiment69/smalllarge-bowel,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/multiple-vitamin-excess-disease,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/caregiving,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/mass-spectrometry,2,0.0130
file:/C:/ccviews/forget/experiment/experiment69/manganese-sulfide,3,0.0195
file:/C:/ccviews/forget/experiment/experiment69/thiazoles,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/ibandronate,4,0.0260
file:/C:/ccviews/forget/experiment/experiment69/gas-chromatography-thermal-conductivity-detection,3,0.0195
file:/C:/ccviews/forget/experiment/experiment69/gaseous-mobile-phase,2,0.0130
file:/C:/ccviews/forget/experiment/experiment69/cellular-structures,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/gas-chromatography-iso,2,0.0130
file:/C:/ccviews/forget/experiment/experiment69/massive-melaena,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/glucosides,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/chromatography,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/gas-chromatography-infrared-spectroscopy,3,0.0195
file:/C:/ccviews/forget/experiment/experiment69/hypervitaminosis,8,0.0519
file:/C:/ccviews/forget/experiment/experiment69/chromatography-by-mobile-phase-state,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/gas-chromatography-flame-photometric-detection,3,0.0195
file:/C:/ccviews/forget/experiment/experiment69/tgf-beta-signaling-pathway-kegg,6,0.0390
file:/C:/ccviews/forget/experiment/experiment69/gas-chromatography-time-of-flight-mass-spectrometry,3,0.0195
file:/C:/ccviews/forget/experiment/experiment69/chiral-stationary-phase-gas-chromatography,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/inhibin-beta-a-chain,10,0.0649
file:/C:/ccviews/forget/experiment/experiment69/gas-chromatography-pulsed-discharge-helium-ionisation-detection,3,0.0195
http://www.w3.org/2002/07/owl#Thing,154,1.0000
file:/C:/ccviews/forget/experiment/experiment69/digestive-system-disorders-general-functional-and-nec,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/gastrointestinal-hemorrhage,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/gas-liquid-chromatography,3,0.0195
file:/C:/ccviews/forget/experiment/experiment69/inductively-coupled-plasma-mass-spectrometry,2,0.0130
file:/C:/ccviews/forget/experiment/experiment69/gas-chromatography-and-flame-ionization-detection,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/protein-secretion,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/pyrolysis-gas-chromatography,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/nutrition-disorder,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/time-of-flight-mass-spectrometry,2,0.0130
file:/C:/ccviews/forget/experiment/experiment69/gas-chromatography-nitrogen-phosphorus-detection,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/inhbe-gene,2,0.0130
file:/C:/ccviews/forget/experiment/experiment69/determination-of-nitrosamines,2,0.0130
file:/C:/ccviews/forget/experiment/experiment69/black-stool,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/amine-nos,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/activin,14,0.0909
file:/C:/ccviews/forget/experiment/experiment69/sulfides,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/papaver,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/digestive-system-finding,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/pulsed-discharge-helium-ionisation-detection,2,0.0130
file:/C:/ccviews/forget/experiment/experiment69/column-chromatography,2,0.0130
file:/C:/ccviews/forget/experiment/experiment69/J17,2,0.0130
file:/C:/ccviews/forget/experiment/experiment69/papaver-rhoeas,3,0.0195
file:/C:/ccviews/forget/experiment/experiment69/UMLS_Concept,4,0.0260
file:/C:/ccviews/forget/experiment/experiment69/argemone-nos,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/intracellular-fluid,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/protein-or-riboprotein-complex,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/gas-chromatography-microwave-induced-plasma-atomic-emission-detection,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/blood-clot-excretion,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/flame-photometric-detection,2,0.0130
file:/C:/ccviews/forget/experiment/experiment69/nikkajicompounds,2,0.0130
file:/C:/ccviews/forget/experiment/experiment69/manganese-compounds,1,0.0065
file:/C:/ccviews/forget/experiment/experiment69/terms-related-to-analytical-chemistry,1,0.0065
