Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment89/drug-delivery-system,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/proglumetacin,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/central-nervous-system-infection,1,0.0161
http://www.w3.org/2002/07/owl#Thing,62,1.0000
file:/C:/ccviews/forget/experiment/experiment89/quinoxalines,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/endoscopic-procedure,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/growth-differentiation-factors,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/testis,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/antispasmodic-agent,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/pro-agent,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/drug,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/s-1108,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/hysteroscopy,6,0.0968
file:/C:/ccviews/forget/experiment/experiment89/5-dfur,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/haloperidol-decanoate,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/prodrugs,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/rare-male-infertility-due-to-testicular-endocrine-disorder,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/sultamicillin,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/alatrofloxacin,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/capecitabine,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/organic-compound,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/bopindolol,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/hydrocarbons-chlorinated,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/central-nervous-system-helminthiasis,4,0.0645
file:/C:/ccviews/forget/experiment/experiment89/testicular-diseases,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/UMLS_Concept,2,0.0323
file:/C:/ccviews/forget/experiment/experiment89/J576,2,0.0323
file:/C:/ccviews/forget/experiment/experiment89/enalapril-maleate,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/tetradifon,2,0.0323
file:/C:/ccviews/forget/experiment/experiment89/proglumetacin-maleate,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/docarpamine,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/46-xy-disorders-of-sex-development,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/nikkajicompounds,2,0.0323
file:/C:/ccviews/forget/experiment/experiment89/carmofur,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/prodrug,27,0.4355
file:/C:/ccviews/forget/experiment/experiment89/gynecotocological-diagnosis,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/neopyrrolomycin,2,0.0323
file:/C:/ccviews/forget/experiment/experiment89/parasitic-disease,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/endoscopy,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/calcium-channel-blocker,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/caroverine,6,0.0968
file:/C:/ccviews/forget/experiment/experiment89/growth-differentiation-factor-2,3,0.0484
file:/C:/ccviews/forget/experiment/experiment89/epinine,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/loxoprofen-sodium,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/indomethacin-farnesil,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/endocrine-disease,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/enalapril,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/leydig-cell-hypoplasia-due-to-lhb-deficiency,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/CHV_Concept,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/prednisolone-farnesylate,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/flomox,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/loxoprofen,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/pivmecillinam,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/sultamicillin-tosylate,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/repirinast,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/helminthiasis,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/leydig-cell-hypoplasia,8,0.1290
file:/C:/ccviews/forget/experiment/experiment89/J2,2,0.0323
file:/C:/ccviews/forget/experiment/experiment89/osteogenic-factor,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/46xy-disorder-of-sex-development-due-to-impaired-androgen-production,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/leydig-cell-hypoplasia-type-1,1,0.0161
file:/C:/ccviews/forget/experiment/experiment89/pyrroles,1,0.0161
