Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment47/delivery-management,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/lumbar-flexure,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/scheuermanns-disease,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/ureteric-vein,3,0.0129
file:/C:/ccviews/forget/experiment/experiment47/thoracic-kyphosis,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/radical-nephrectomy,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/ureterocele,2,0.0086
file:/C:/ccviews/forget/experiment/experiment47/spirochete-infection,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/smooth-muscle-tissue,2,0.0086
file:/C:/ccviews/forget/experiment/experiment47/metastatic-malignant-neoplasm,2,0.0086
file:/C:/ccviews/forget/experiment/experiment47/urothelium-of-ureter,4,0.0172
file:/C:/ccviews/forget/experiment/experiment47/pyopneumothorax,5,0.0215
file:/C:/ccviews/forget/experiment/experiment47/radical-cystectomy,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/abrasion,5,0.0215
file:/C:/ccviews/forget/experiment/experiment47/lumbar-kyphosis,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/lordosis--acquired-,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/suppurative-inflammation,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/Excretory-Organ,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/abnormal-curvature-of-the-spine,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/renal-pelvisureter,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/superior-vesical-artery,3,0.0129
file:/C:/ccviews/forget/experiment/experiment47/ureter-ureteric-bud,4,0.0172
file:/C:/ccviews/forget/experiment/experiment47/bamboo-spine,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/adolescent-postural-kyphosis,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/wall-of-ureter,3,0.0129
file:/C:/ccviews/forget/experiment/experiment47/renal-system,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/mesoderm,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/renal-pelvis-and-ureter,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/benign-urinary-system-neoplasm,2,0.0086
file:/C:/ccviews/forget/experiment/experiment47/mesoderm-derived-structure,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/hyperlordosis,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/lyme-neuroborreliosis,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/lordosis--acquired---postural-,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/ectoderm,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/primary-bacterial-infectious-disease,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/artery,2,0.0086
file:/C:/ccviews/forget/experiment/experiment47/J9,2,0.0086
file:/C:/ccviews/forget/experiment/experiment47/borreliosis,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/empyema-with-no-fistula,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/cervical-spondylosis,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/adventitia-of-ureter,3,0.0129
file:/C:/ccviews/forget/experiment/experiment47/borrelia-infectious-disease,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/multicellular-organism,5,0.0215
file:/C:/ccviews/forget/experiment/experiment47/kyphosis-post-surgical,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/ureteropelvic-junction,4,0.0172
file:/C:/ccviews/forget/experiment/experiment47/scoliosis,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/ureter-urothelial-carcinoma,2,0.0086
file:/C:/ccviews/forget/experiment/experiment47/neoplasm,3,0.0129
file:/C:/ccviews/forget/experiment/experiment47/injury,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/ureter-lymphoma,4,0.0172
file:/C:/ccviews/forget/experiment/experiment47/suture-abrasion,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/muscular-coat,2,0.0086
file:/C:/ccviews/forget/experiment/experiment47/httpsbmi,2,0.0086
file:/C:/ccviews/forget/experiment/experiment47/lyme-disease,13,0.0558
file:/C:/ccviews/forget/experiment/experiment47/degenerative-disk-disease,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/mucosa-of-ureter,3,0.0129
file:/C:/ccviews/forget/experiment/experiment47/progressive-lordotic-dysbasia,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/lordotic-pelvis,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/congenital-kyphosis,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/urine,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/infectious-disease-with-peripheral-neuropathy,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/senile-kyphosis,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/malignant-ureter-neoplasm,8,0.0343
file:/C:/ccviews/forget/experiment/experiment47/pelvic-region-of-trunk,2,0.0086
file:/C:/ccviews/forget/experiment/experiment47/total-kyphosis,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/ureter-luminal-urothelium,3,0.0129
file:/C:/ccviews/forget/experiment/experiment47/kyphosis--acquired-,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/loss-of-lumbar-lordosis,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/ureter-bifid-or-double,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/injury--disease-,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/anatomical-wall,2,0.0086
file:/C:/ccviews/forget/experiment/experiment47/dietary-supplement,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/ureteral-cell,3,0.0129
file:/C:/ccviews/forget/experiment/experiment47/tick-borne-infectious-disease,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/platyspondylia,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/aflatoxins,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/animal-cell,2,0.0086
file:/C:/ccviews/forget/experiment/experiment47/luminal-layer-of-epithelium,2,0.0086
file:/C:/ccviews/forget/experiment/experiment47/kyphosis,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/ureteral-valve,3,0.0129
file:/C:/ccviews/forget/experiment/experiment47/pneumothorax,1,0.0043
file:/C:/ccviews/forget/experiment/experiment47/mohs-paste,1,0.0043
