Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment33/cytosolic-dna-sensing-pathway,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/oomycetes,1,0.0106
http://www.w3.org/2002/07/owl#Thing,94,1.0000
file:/C:/ccviews/forget/experiment/experiment33/il27-mediated-signaling-pathway,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/interleukin-6,40,0.4255
file:/C:/ccviews/forget/experiment/experiment33/malignant-neoplasm,2,0.0213
file:/C:/ccviews/forget/experiment/experiment33/azepines,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/cytokine-cytokine-receptor-signaling-pathway,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/il6-mediated-signaling-pathway,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/glycoprotein,2,0.0213
file:/C:/ccviews/forget/experiment/experiment33/acyltransferases,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/saprolegnia,2,0.0213
file:/C:/ccviews/forget/experiment/experiment33/il5-signaling-pathway,2,0.0213
file:/C:/ccviews/forget/experiment/experiment33/heavy-particle-therapy,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/localized-lesion,2,0.0213
file:/C:/ccviews/forget/experiment/experiment33/cell-differentiation-process,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/malignant-plasma-cell-tumor,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/jak-stat-signaling-pathway,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/plasma-cell-neoplasm,2,0.0213
file:/C:/ccviews/forget/experiment/experiment33/lymphoproliferative-disorders,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/graft-versus-host-disease-pathway,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/atf-2-transcription-factor-signaling-pathway,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/il17-signaling-pathway,2,0.0213
file:/C:/ccviews/forget/experiment/experiment33/il10-anti-inflammatory-signaling-pathway,2,0.0213
file:/C:/ccviews/forget/experiment/experiment33/lymphoma,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/alkaloids,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/toll-like-receptor-signaling-pathway,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/amoebiasis-pathway,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/alphambeta2-integrin-signaling-pathway,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/hema,2,0.0213
file:/C:/ccviews/forget/experiment/experiment33/anaplastic-plasmacytoma,3,0.0319
file:/C:/ccviews/forget/experiment/experiment33/clonal-immunoglobulin-gene-rearrangement,2,0.0213
file:/C:/ccviews/forget/experiment/experiment33/extraosseous-lesion,2,0.0213
file:/C:/ccviews/forget/experiment/experiment33/il6-gene,3,0.0319
file:/C:/ccviews/forget/experiment/experiment33/boron-neutron-capture-therapy,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/J16,2,0.0213
file:/C:/ccviews/forget/experiment/experiment33/plasmacytoma-of-the-mouse-nervous-system,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/salmonella-pathway,2,0.0213
file:/C:/ccviews/forget/experiment/experiment33/solitary-mass,2,0.0213
file:/C:/ccviews/forget/experiment/experiment33/il6-signaling-pathway,2,0.0213
file:/C:/ccviews/forget/experiment/experiment33/UMLS_Concept,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/neoplastic-plasma-cells-present-in-bone-marrow,2,0.0213
file:/C:/ccviews/forget/experiment/experiment33/bone,2,0.0213
file:/C:/ccviews/forget/experiment/experiment33/plasma-cell-myeloma,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/virosecurinine,5,0.0532
file:/C:/ccviews/forget/experiment/experiment33/chagas-disease-pathway,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/hypertrophic-cardiomyopathy-pathway,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/multiple-myeloma,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/human,2,0.0213
file:/C:/ccviews/forget/experiment/experiment33/il23-mediated-signaling-pathway,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/waldenstrom-macroglobulinemia,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/plasma-cell,2,0.0213
file:/C:/ccviews/forget/experiment/experiment33/acyltransferase,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/nod-like-receptor-signaling-pathway,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/interleukin,2,0.0213
file:/C:/ccviews/forget/experiment/experiment33/plasma-cell-pseudotumor,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/nikkajicompounds,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/myeloma,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/plasmoma-conjunctivae,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/erythrocyte-differentiation-pathway,2,0.0213
file:/C:/ccviews/forget/experiment/experiment33/radiotherapy,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/piperidines,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/plasmacytoma-of-the-mouse-hematologic-system,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/il1r-signaling-pathway,2,0.0213
file:/C:/ccviews/forget/experiment/experiment33/delta-heavy-chain-disease,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/alpha-chain-disease,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/ldl-pathway,2,0.0213
file:/C:/ccviews/forget/experiment/experiment33/benign-plasma-cell-tumor,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/prion-disease-pathway,2,0.0213
file:/C:/ccviews/forget/experiment/experiment33/amo-1,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/anaplastic-malignant-neoplasm,2,0.0213
file:/C:/ccviews/forget/experiment/experiment33/foxo-transcription-factor-family-signaling-pathway,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/plasmacytoma,34,0.3617
file:/C:/ccviews/forget/experiment/experiment33/glucocorticoid-receptor-regulatory-network,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/intestinal-iga-production-pathway,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/extraosseous-plasmacytoma,5,0.0532
file:/C:/ccviews/forget/experiment/experiment33/malaria-pathway,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/extramedullary-plasmacytoma,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/mu-chain-disease,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/lactones,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/cytokine-network-pathway,2,0.0213
file:/C:/ccviews/forget/experiment/experiment33/neutron-capture-therapy,4,0.0426
file:/C:/ccviews/forget/experiment/experiment33/1-acylglycerol-3-phosphate-o-acyltransferase,3,0.0319
file:/C:/ccviews/forget/experiment/experiment33/local-acute-inflammatory-response-pathway,2,0.0213
file:/C:/ccviews/forget/experiment/experiment33/solitary-plasmacytoma,3,0.0319
file:/C:/ccviews/forget/experiment/experiment33/inflammatory-response-pathway,2,0.0213
file:/C:/ccviews/forget/experiment/experiment33/hematological-disease-associated-with-an-acquired-peripheral-neuropathy,1,0.0106
file:/C:/ccviews/forget/experiment/experiment33/neuropoietic-cytokine,2,0.0213
