Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment49/fibrosis,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/atypia,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/estrogen-metabolic-process,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/kringle-domain,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/small-intestine,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/serum-protein,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/biflavonoids,1,0.0019
file:/C:/ccviews/forget/experiment/experiment49/adenocarcinoma-cell,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/carbohydrate-responsive-element-binding-protein,20,0.0380
file:/C:/ccviews/forget/experiment/experiment49/malignant-connective-and-soft-tissue-cell,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/head-and-neck-part,1,0.0019
file:/C:/ccviews/forget/experiment/experiment49/portal-triad,1,0.0019
file:/C:/ccviews/forget/experiment/experiment49/hepatocellular-small-cell-change,9,0.0171
file:/C:/ccviews/forget/experiment/experiment49/pgam1-gene,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/transcriptional-regulation,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/adenoma,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/catechin,1,0.0019
file:/C:/ccviews/forget/experiment/experiment49/folic-acid-metabolic-process,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/serine-protease,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/alpha-fe,1,0.0019
file:/C:/ccviews/forget/experiment/experiment49/collecting-tube,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/bhlh-protein,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/antianxiety-agent,1,0.0019
file:/C:/ccviews/forget/experiment/experiment49/ctnnb1-gene-mutation,1,0.0019
file:/C:/ccviews/forget/experiment/experiment49/basal-body,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/chitinase-3-like-protein-1,14,0.0266
file:/C:/ccviews/forget/experiment/experiment49/nucleus,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/proteolytic-processing,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/cocaine-esterase,9,0.0171
file:/C:/ccviews/forget/experiment/experiment49/cubozoa,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/exosome,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/adenocarcinoma,4,0.0076
file:/C:/ccviews/forget/experiment/experiment49/biogenic-amine-metabolic-process,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/hyperchromasia,4,0.0076
file:/C:/ccviews/forget/experiment/experiment49/proline-rich-domain,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/gluconeogenic-process,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/hard-palate,1,0.0019
file:/C:/ccviews/forget/experiment/experiment49/loss-of-chromosome-1p,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/bmp-receptor-signaling-pathway,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/abc-transporter,6,0.0114
file:/C:/ccviews/forget/experiment/experiment49/translocase,4,0.0076
file:/C:/ccviews/forget/experiment/experiment49/liver-stem-cell,1,0.0019
file:/C:/ccviews/forget/experiment/experiment49/glycosyltransferase,6,0.0114
file:/C:/ccviews/forget/experiment/experiment49/carbohydrate-metabolic-process,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/ion-channel-protein,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/mouth-roof,1,0.0019
file:/C:/ccviews/forget/experiment/experiment49/starch-and-sucrose-metabolism-pathway,6,0.0114
file:/C:/ccviews/forget/experiment/experiment49/apical-domain-of-the-epithelium,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/ces1-gene,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/cardiotonic-agent,1,0.0019
file:/C:/ccviews/forget/experiment/experiment49/histogenic-process,1,0.0019
file:/C:/ccviews/forget/experiment/experiment49/phosphoenolpyruvate,1,0.0019
file:/C:/ccviews/forget/experiment/experiment49/nikkajicompounds,4,0.0076
file:/C:/ccviews/forget/experiment/experiment49/hgfac-gene,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/fmo3-gene,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/invertebrate,1,0.0019
file:/C:/ccviews/forget/experiment/experiment49/well-circumscribed-lesion,4,0.0076
file:/C:/ccviews/forget/experiment/experiment49/signal-transduction,4,0.0076
file:/C:/ccviews/forget/experiment/experiment49/alkyltransferase-and-aryltransferase,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/pyrimidine-antagonist,1,0.0019
file:/C:/ccviews/forget/experiment/experiment49/brain,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/fibrocystin,14,0.0266
file:/C:/ccviews/forget/experiment/experiment49/glutathione-s-transferase-alpha,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/cholesterol-homeostasis,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/necrotic-change,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/CHV_Concept,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/piperazines,1,0.0019
file:/C:/ccviews/forget/experiment/experiment49/prostate-gland,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/acetanilides,1,0.0019
file:/C:/ccviews/forget/experiment/experiment49/enzyme-inhibition,1,0.0019
file:/C:/ccviews/forget/experiment/experiment49/thyroxine-binding-globulin,9,0.0171
file:/C:/ccviews/forget/experiment/experiment49/dna-binding,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/ligand-binding,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/reflexes-and-equilibrium,1,0.0019
file:/C:/ccviews/forget/experiment/experiment49/transport-process,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/ascorbate-and-aldarate-metabolism-pathway,6,0.0114
file:/C:/ccviews/forget/experiment/experiment49/multidrug-resistance-associated-protein-6,11,0.0209
file:/C:/ccviews/forget/experiment/experiment49/palate,23,0.0437
file:/C:/ccviews/forget/experiment/experiment49/beta-cell,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/gsta1-gene,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/transforming-growth-factor-beta-overexpression,1,0.0019
file:/C:/ccviews/forget/experiment/experiment49/kidney,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/homeostatic-process,6,0.0114
file:/C:/ccviews/forget/experiment/experiment49/methylation,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/benign-liver-and-intrahepatic-bile-duct-epithelial-neoplasm,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/voltage-dependent-anion-selective-channel-protein-1,15,0.0285
file:/C:/ccviews/forget/experiment/experiment49/estrogen-sulfotransferase,11,0.0209
file:/C:/ccviews/forget/experiment/experiment49/transmembrane-protein,12,0.0228
file:/C:/ccviews/forget/experiment/experiment49/detoxification,5,0.0095
http://www.w3.org/2002/07/owl#Thing,526,1.0000
file:/C:/ccviews/forget/experiment/experiment49/immunoregulation,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/liver-and-intrahepatic-bile-duct-carcinoma,4,0.0076
file:/C:/ccviews/forget/experiment/experiment49/positive-regulation-of-apoptosis,1,0.0019
file:/C:/ccviews/forget/experiment/experiment49/ace,1,0.0019
file:/C:/ccviews/forget/experiment/experiment49/bhlh-domain,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/porphyrin-and-chlorophyll-metabolism-pathway,6,0.0114
file:/C:/ccviews/forget/experiment/experiment49/glycolysis-induction,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/extracellular-protein,4,0.0076
file:/C:/ccviews/forget/experiment/experiment49/chondrocyte,2,0.0038
file:/C:/ccviews/forget/experiment/experiment49/glutathione-s-transferase,2,0.0038
