Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment64/metabolic-disease,1,0.0055
file:/C:/ccviews/forget/experiment/experiment64/proximal-tubule,2,0.0109
file:/C:/ccviews/forget/experiment/experiment64/amino-acid-metabolism-inborn-errors,1,0.0055
file:/C:/ccviews/forget/experiment/experiment64/mesoderm-derived-structure,1,0.0055
file:/C:/ccviews/forget/experiment/experiment64/methocinnamox,1,0.0055
file:/C:/ccviews/forget/experiment/experiment64/6--5-azido-2-nitrophenacetamido---14-hydroxy-78-dihydro-n-cyclopropylmethylmorphinone,1,0.0055
file:/C:/ccviews/forget/experiment/experiment64/acutuminine,1,0.0055
file:/C:/ccviews/forget/experiment/experiment64/14-ethoxyme,1,0.0055
file:/C:/ccviews/forget/experiment/experiment64/mesoderm,2,0.0109
file:/C:/ccviews/forget/experiment/experiment64/plant-or-plant-part-extract,1,0.0055
file:/C:/ccviews/forget/experiment/experiment64/rostral-part-of-nephrogenic-cord,1,0.0055
file:/C:/ccviews/forget/experiment/experiment64/o-3--monoacetylmorphine,1,0.0055
file:/C:/ccviews/forget/experiment/experiment64/intellectual-disability,1,0.0055
file:/C:/ccviews/forget/experiment/experiment64/14-methoxy-5-methylmorphinone,1,0.0055
file:/C:/ccviews/forget/experiment/experiment64/public-administration,1,0.0055
file:/C:/ccviews/forget/experiment/experiment64/cinnamon,5,0.0273
file:/C:/ccviews/forget/experiment/experiment64/morphine-78-oxide,1,0.0055
file:/C:/ccviews/forget/experiment/experiment64/distal-tubule,2,0.0109
file:/C:/ccviews/forget/experiment/experiment64/nephrostome,1,0.0055
file:/C:/ccviews/forget/experiment/experiment64/dp584,1,0.0055
file:/C:/ccviews/forget/experiment/experiment64/normorphine-6-glucuronide,1,0.0055
file:/C:/ccviews/forget/experiment/experiment64/gaseous-environmental-material,1,0.0055
file:/C:/ccviews/forget/experiment/experiment64/J23,2,0.0109
file:/C:/ccviews/forget/experiment/experiment64/posterior-kidney,1,0.0055
file:/C:/ccviews/forget/experiment/experiment64/morphine-acetate,1,0.0055
file:/C:/ccviews/forget/experiment/experiment64/intraembryonic-coelom,1,0.0055
file:/C:/ccviews/forget/experiment/experiment64/morphine-3-octylglucuronamide,1,0.0055
file:/C:/ccviews/forget/experiment/experiment64/laser-irradiation,3,0.0164
file:/C:/ccviews/forget/experiment/experiment64/rib-fractures,5,0.0273
file:/C:/ccviews/forget/experiment/experiment64/2-nitro-6-monoacetylmorphine,1,0.0055
file:/C:/ccviews/forget/experiment/experiment64/national-center-for-health-statistics--us-,4,0.0219
file:/C:/ccviews/forget/experiment/experiment64/broken-rib,1,0.0055
file:/C:/ccviews/forget/experiment/experiment64/carbon-dioxide-emission,1,0.0055
file:/C:/ccviews/forget/experiment/experiment64/pseudomorphine,1,0.0055
file:/C:/ccviews/forget/experiment/experiment64/10-oxomorphine,1,0.0055
file:/C:/ccviews/forget/experiment/experiment64/norsanguinarine,1,0.0055
file:/C:/ccviews/forget/experiment/experiment64/glycoside,1,0.0055
