Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment65/arnold-chiari-malformation,1,0.0078
file:/C:/ccviews/forget/experiment/experiment65/corticosterone-18-monooxygenase,1,0.0078
file:/C:/ccviews/forget/experiment/experiment65/ketones,1,0.0078
file:/C:/ccviews/forget/experiment/experiment65/lateral-semicircular-canal-primordium,1,0.0078
file:/C:/ccviews/forget/experiment/experiment65/hypotonia-congenital-nystagmus-ataxia-and-abnormal-auditory-brainstem-response,1,0.0078
file:/C:/ccviews/forget/experiment/experiment65/posterior-semicircular-canal-primordium,1,0.0078
file:/C:/ccviews/forget/experiment/experiment65/encephalocele,1,0.0078
file:/C:/ccviews/forget/experiment/experiment65/hyperthyroidism,1,0.0078
file:/C:/ccviews/forget/experiment/experiment65/pirazolac,3,0.0234
file:/C:/ccviews/forget/experiment/experiment65/hyperpigmentation-of-eyelid,5,0.0391
file:/C:/ccviews/forget/experiment/experiment65/hypotonia-seizures-and-precocious-puberty,1,0.0078
file:/C:/ccviews/forget/experiment/experiment65/tolperisone,1,0.0078
file:/C:/ccviews/forget/experiment/experiment65/pillar-of-the-semicircular-canal,1,0.0078
file:/C:/ccviews/forget/experiment/experiment65/s-nitroso-n-acetylpenicillamine,5,0.0391
file:/C:/ccviews/forget/experiment/experiment65/cohen-syndrome,1,0.0078
file:/C:/ccviews/forget/experiment/experiment65/ear-vesicle,1,0.0078
file:/C:/ccviews/forget/experiment/experiment65/neuromuscular-disease,1,0.0078
file:/C:/ccviews/forget/experiment/experiment65/UMLS_Concept,3,0.0234
file:/C:/ccviews/forget/experiment/experiment65/cyp11b3-protein-rat,1,0.0078
file:/C:/ccviews/forget/experiment/experiment65/radioulnar-synostosis-unilateral-with-developmental-retardation-and-hypotonia,1,0.0078
file:/C:/ccviews/forget/experiment/experiment65/J19,2,0.0156
file:/C:/ccviews/forget/experiment/experiment65/combined-oxidative-phosphorylation-deficiency-3,1,0.0078
file:/C:/ccviews/forget/experiment/experiment65/ectoderm-derived-structure,1,0.0078
file:/C:/ccviews/forget/experiment/experiment65/dyspigmentation,1,0.0078
file:/C:/ccviews/forget/experiment/experiment65/congenital-hyperthyroidism,4,0.0313
file:/C:/ccviews/forget/experiment/experiment65/corticosterone-methyl-oxidase-ii,1,0.0078
file:/C:/ccviews/forget/experiment/experiment65/posterior-semicircular-canal,1,0.0078
file:/C:/ccviews/forget/experiment/experiment65/18-hydroxylase-deficiency,1,0.0078
file:/C:/ccviews/forget/experiment/experiment65/chalcones,1,0.0078
file:/C:/ccviews/forget/experiment/experiment65/ketoadipicaciduria,1,0.0078
file:/C:/ccviews/forget/experiment/experiment65/corticosterone-methyl-oxidase-i,1,0.0078
file:/C:/ccviews/forget/experiment/experiment65/nikkajicompounds,2,0.0156
file:/C:/ccviews/forget/experiment/experiment65/meningomyelocele,1,0.0078
file:/C:/ccviews/forget/experiment/experiment65/emanuel-syndrome,1,0.0078
file:/C:/ccviews/forget/experiment/experiment65/tube,1,0.0078
file:/C:/ccviews/forget/experiment/experiment65/atonic-astatic-syndrome-of-foerster,1,0.0078
file:/C:/ccviews/forget/experiment/experiment65/nervous-system-disease,1,0.0078
file:/C:/ccviews/forget/experiment/experiment65/axenfeld-rieger-anomaly-with-partially-absent-eye-muscles-distinctive-face-hydrocephaly-and-skeletal-abnormalities,1,0.0078
file:/C:/ccviews/forget/experiment/experiment65/v3-loop,3,0.0234
file:/C:/ccviews/forget/experiment/experiment65/nerve,2,0.0156
file:/C:/ccviews/forget/experiment/experiment65/s-nitrosothiols,1,0.0078
file:/C:/ccviews/forget/experiment/experiment65/pelecypoda,1,0.0078
file:/C:/ccviews/forget/experiment/experiment65/CHV_Concept,2,0.0156
file:/C:/ccviews/forget/experiment/experiment65/bupropion,1,0.0078
file:/C:/ccviews/forget/experiment/experiment65/pentalogy-of-cantrell,1,0.0078
file:/C:/ccviews/forget/experiment/experiment65/anterior-semicircular-canal,1,0.0078
file:/C:/ccviews/forget/experiment/experiment65/meningocele,1,0.0078
file:/C:/ccviews/forget/experiment/experiment65/vestibular-nucleus,2,0.0156
file:/C:/ccviews/forget/experiment/experiment65/enzyme-inhibitor,1,0.0078
file:/C:/ccviews/forget/experiment/experiment65/nervous-system-malformations,1,0.0078
file:/C:/ccviews/forget/experiment/experiment65/nonsteroidal-antiinflammatory-drug,1,0.0078
file:/C:/ccviews/forget/experiment/experiment65/der-kaloustian-mcintosh-silver-syndrome,1,0.0078
file:/C:/ccviews/forget/experiment/experiment65/propiophenones,10,0.0781
file:/C:/ccviews/forget/experiment/experiment65/static-organ,1,0.0078
