Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment56/allergic-disease,1,0.0222
http://www.w3.org/2002/07/owl#Thing,45,1.0000
file:/C:/ccviews/forget/experiment/experiment56/anacardiaceae,1,0.0222
file:/C:/ccviews/forget/experiment/experiment56/thiazides,1,0.0222
file:/C:/ccviews/forget/experiment/experiment56/CHV_Concept,1,0.0222
file:/C:/ccviews/forget/experiment/experiment56/rheiformes,1,0.0222
file:/C:/ccviews/forget/experiment/experiment56/Landscape,3,0.0667
file:/C:/ccviews/forget/experiment/experiment56/prenatal-injuries,1,0.0222
file:/C:/ccviews/forget/experiment/experiment56/palaeognathae,9,0.2000
file:/C:/ccviews/forget/experiment/experiment56/agricultural-landscape,1,0.0222
file:/C:/ccviews/forget/experiment/experiment56/thiadiazine,1,0.0222
file:/C:/ccviews/forget/experiment/experiment56/stability,1,0.0222
file:/C:/ccviews/forget/experiment/experiment56/late-radiation-effect,1,0.0222
file:/C:/ccviews/forget/experiment/experiment56/autoimmune-disease,1,0.0222
file:/C:/ccviews/forget/experiment/experiment56/central-nervous-system-disease,1,0.0222
file:/C:/ccviews/forget/experiment/experiment56/UMLS_Concept,3,0.0667
file:/C:/ccviews/forget/experiment/experiment56/J2,2,0.0444
file:/C:/ccviews/forget/experiment/experiment56/chlorothiazide,1,0.0222
file:/C:/ccviews/forget/experiment/experiment56/peripheral-lymph-node,1,0.0222
file:/C:/ccviews/forget/experiment/experiment56/neognathae,2,0.0444
file:/C:/ccviews/forget/experiment/experiment56/diuretic,1,0.0222
file:/C:/ccviews/forget/experiment/experiment56/Geographic-Region,1,0.0222
file:/C:/ccviews/forget/experiment/experiment56/submandibular-lymph-node,6,0.1333
file:/C:/ccviews/forget/experiment/experiment56/dromaiidae,1,0.0222
file:/C:/ccviews/forget/experiment/experiment56/bron,2,0.0444
file:/C:/ccviews/forget/experiment/experiment56/birds,1,0.0222
file:/C:/ccviews/forget/experiment/experiment56/inflammatory-disease-of-the-central-nervous-system-nos,1,0.0222
file:/C:/ccviews/forget/experiment/experiment56/rna-stability,2,0.0444
file:/C:/ccviews/forget/experiment/experiment56/prenatal-exposure-delayed-effects,4,0.0889
file:/C:/ccviews/forget/experiment/experiment56/nikkajicompounds,1,0.0222
file:/C:/ccviews/forget/experiment/experiment56/diazoxide,1,0.0222
file:/C:/ccviews/forget/experiment/experiment56/toxicodendron,4,0.0889
file:/C:/ccviews/forget/experiment/experiment56/struthioniformes,1,0.0222
file:/C:/ccviews/forget/experiment/experiment56/thiazide,7,0.1556
file:/C:/ccviews/forget/experiment/experiment56/httpsbmi,1,0.0222
file:/C:/ccviews/forget/experiment/experiment56/aves,1,0.0222
file:/C:/ccviews/forget/experiment/experiment56/pregnancy-complication,1,0.0222
file:/C:/ccviews/forget/experiment/experiment56/terms-related-to-urban-engineering,1,0.0222
file:/C:/ccviews/forget/experiment/experiment56/head-and-neck-lymph-node,1,0.0222
file:/C:/ccviews/forget/experiment/experiment56/lymph-node-of-head-nos,1,0.0222
file:/C:/ccviews/forget/experiment/experiment56/allergic-encephalomyelitis,4,0.0889
file:/C:/ccviews/forget/experiment/experiment56/lymph-node,1,0.0222
