Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment48/protylonolide,1,0.0027
file:/C:/ccviews/forget/experiment/experiment48/constipation,69,0.1835
file:/C:/ccviews/forget/experiment/experiment48/micarosyl-protylonolide,1,0.0027
file:/C:/ccviews/forget/experiment/experiment48/monodansylthiacadaverine,1,0.0027
file:/C:/ccviews/forget/experiment/experiment48/34-dideoxy-5o-mycaminosyltylonolide,1,0.0027
file:/C:/ccviews/forget/experiment/experiment48/homotrypa,1,0.0027
file:/C:/ccviews/forget/experiment/experiment48/fatty-acid,1,0.0027
file:/C:/ccviews/forget/experiment/experiment48/stage-ii-colorectal-cancer-ajcc-v6,11,0.0293
file:/C:/ccviews/forget/experiment/experiment48/4-demycarosyl-20-deoxo-20--di-n-benzylamino--8a-aza-8a-homotylosin,1,0.0027
file:/C:/ccviews/forget/experiment/experiment48/19-deformyldesmycosin,1,0.0027
file:/C:/ccviews/forget/experiment/experiment48/23-di-o-phytanyl-1--phosphoryl-2-acetamido-2-deoxyglucopyranosyl-glycerol,1,0.0027
file:/C:/ccviews/forget/experiment/experiment48/stage-ii-colorectal-cancer-ajcc-v7,11,0.0293
file:/C:/ccviews/forget/experiment/experiment48/grade-1,2,0.0053
file:/C:/ccviews/forget/experiment/experiment48/grade-2,2,0.0053
file:/C:/ccviews/forget/experiment/experiment48/tylosinsuscptisolateordqnmic,1,0.0027
file:/C:/ccviews/forget/experiment/experiment48/grade-3,2,0.0053
file:/C:/ccviews/forget/experiment/experiment48/tmc-015,1,0.0027
file:/C:/ccviews/forget/experiment/experiment48/tmc-016,1,0.0027
file:/C:/ccviews/forget/experiment/experiment48/opioid-induced-constipation,1,0.0027
file:/C:/ccviews/forget/experiment/experiment48/chronic-constipation,1,0.0027
file:/C:/ccviews/forget/experiment/experiment48/chronic-peritonitis,1,0.0027
file:/C:/ccviews/forget/experiment/experiment48/3-acetyl-4-isovaleryltylosin,1,0.0027
file:/C:/ccviews/forget/experiment/experiment48/dibenzylcadaverine,1,0.0027
file:/C:/ccviews/forget/experiment/experiment48/intestine-disorder,1,0.0027
file:/C:/ccviews/forget/experiment/experiment48/tylavit-sulfa,1,0.0027
file:/C:/ccviews/forget/experiment/experiment48/constipated,1,0.0027
file:/C:/ccviews/forget/experiment/experiment48/tilmicosin,1,0.0027
file:/C:/ccviews/forget/experiment/experiment48/rectosigmoid-adenocarcinoma,8,0.0213
file:/C:/ccviews/forget/experiment/experiment48/dimyristoylmethylphosphatidic-acid,1,0.0027
file:/C:/ccviews/forget/experiment/experiment48/colorectal-squamous-cell-carcinoma,8,0.0213
file:/C:/ccviews/forget/experiment/experiment48/polyamine-4-aminobutylcadaverine,1,0.0027
file:/C:/ccviews/forget/experiment/experiment48/rectosigmoid-cancer-by-ajcc-v6-stage,8,0.0213
file:/C:/ccviews/forget/experiment/experiment48/signet-ring-cell-carcinoma,2,0.0053
file:/C:/ccviews/forget/experiment/experiment48/colorectal-cancer-by-ajcc-v7-stage,6,0.0160
file:/C:/ccviews/forget/experiment/experiment48/diseasespathologysymptoms--knapsack-,1,0.0027
file:/C:/ccviews/forget/experiment/experiment48/para-nitrobenzyl-oxime-tylosine,1,0.0027
file:/C:/ccviews/forget/experiment/experiment48/mucoid-stroma-formation,2,0.0053
file:/C:/ccviews/forget/experiment/experiment48/phosphatidylserine,1,0.0027
file:/C:/ccviews/forget/experiment/experiment48/hexafluorotilmicosin,1,0.0027
