Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment14/rye-grass-silage,1,0.0071
file:/C:/ccviews/forget/experiment/experiment14/carcinogen,16,0.1135
file:/C:/ccviews/forget/experiment/experiment14/enzyme-inhibitor,1,0.0071
file:/C:/ccviews/forget/experiment/experiment14/neuronal-differentiation,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/drugagent,1,0.0071
file:/C:/ccviews/forget/experiment/experiment14/meningeal-melanocytosis,8,0.0567
file:/C:/ccviews/forget/experiment/experiment14/carcinogens,1,0.0071
file:/C:/ccviews/forget/experiment/experiment14/vomiting,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/dna-directed-dna-polymerase,1,0.0071
file:/C:/ccviews/forget/experiment/experiment14/cavernous-vascular-space-formation,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/polk-gene,1,0.0071
file:/C:/ccviews/forget/experiment/experiment14/UMLS_Concept,1,0.0071
file:/C:/ccviews/forget/experiment/experiment14/4-hydroxyestradiol,1,0.0071
file:/C:/ccviews/forget/experiment/experiment14/angiomatosis,6,0.0426
file:/C:/ccviews/forget/experiment/experiment14/disease-and-symptom,1,0.0071
file:/C:/ccviews/forget/experiment/experiment14/carcinogen-effect-in-offspring,1,0.0071
file:/C:/ccviews/forget/experiment/experiment14/nevoid-polygonal-cell,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/hydrocephalus,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/swelling,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/J15,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/h3-k27m-mutation,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/fibrotic-stroma-formation,4,0.0284
file:/C:/ccviews/forget/experiment/experiment14/role--knapsack-,1,0.0071
file:/C:/ccviews/forget/experiment/experiment14/propylamine-nos,1,0.0071
file:/C:/ccviews/forget/experiment/experiment14/indolent-clinical-course,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/neoplastic-oligodendrocyte-like-cell,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/formate-dehydrogenases,3,0.0213
file:/C:/ccviews/forget/experiment/experiment14/parasitemicroorganism-carcinogen,1,0.0071
file:/C:/ccviews/forget/experiment/experiment14/inorganic-compounds,1,0.0071
file:/C:/ccviews/forget/experiment/experiment14/carcinogen-metabolism,1,0.0071
file:/C:/ccviews/forget/experiment/experiment14/lymphatic-vessel-neoplasm,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/seizure,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/lymphangiomatosis,3,0.0213
file:/C:/ccviews/forget/experiment/experiment14/benign-blood-vessel-neoplasm,4,0.0284
file:/C:/ccviews/forget/experiment/experiment14/primary-melanocytic-lesion-of-meninges,4,0.0284
file:/C:/ccviews/forget/experiment/experiment14/brompheniramine,1,0.0071
file:/C:/ccviews/forget/experiment/experiment14/nucleotide-excision-repair,1,0.0071
file:/C:/ccviews/forget/experiment/experiment14/anthelmintic,1,0.0071
file:/C:/ccviews/forget/experiment/experiment14/chemical-carcinogen,1,0.0071
file:/C:/ccviews/forget/experiment/experiment14/lesion,1,0.0071
file:/C:/ccviews/forget/experiment/experiment14/benzimidazoles,1,0.0071
file:/C:/ccviews/forget/experiment/experiment14/tobacco-associated-carcinogen,1,0.0071
file:/C:/ccviews/forget/experiment/experiment14/silage,1,0.0071
file:/C:/ccviews/forget/experiment/experiment14/neurological-signs-and-symptoms,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/loss-of-chromosome-1p,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/aptazapine,3,0.0213
file:/C:/ccviews/forget/experiment/experiment14/rearrangement-of-1p11-13,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/diffuse-midline-glioma-h3-k27m-mutant,5,0.0355
file:/C:/ccviews/forget/experiment/experiment14/papilloma,4,0.0284
file:/C:/ccviews/forget/experiment/experiment14/hiv-integrase-inhibitors,3,0.0213
file:/C:/ccviews/forget/experiment/experiment14/melanomatosis,3,0.0213
file:/C:/ccviews/forget/experiment/experiment14/diffuse-lesion,34,0.2411
file:/C:/ccviews/forget/experiment/experiment14/hemangioma,3,0.0213
file:/C:/ccviews/forget/experiment/experiment14/dna-polymerase,1,0.0071
file:/C:/ccviews/forget/experiment/experiment14/dna-replication,1,0.0071
file:/C:/ccviews/forget/experiment/experiment14/neuronal-and-mixed-neuronal-glial-tumors,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/nikkajicompounds,1,0.0071
file:/C:/ccviews/forget/experiment/experiment14/capillary-sized-vascular-channel-formation,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/papillomatosis,4,0.0284
file:/C:/ccviews/forget/experiment/experiment14/tenosynovial-giant-cell-tumor,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/chemical-modifier,1,0.0071
file:/C:/ccviews/forget/experiment/experiment14/lymphocytic-infiltrate,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/leptomeninges,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/diffuse-retinoblastoma,3,0.0213
file:/C:/ccviews/forget/experiment/experiment14/ganglioneuroma,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/cambendazole,6,0.0426
file:/C:/ccviews/forget/experiment/experiment14/neoplastic-spindle-shaped-to-round-cell,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/nucleus,1,0.0071
http://www.w3.org/2002/07/owl#Thing,141,1.0000
file:/C:/ccviews/forget/experiment/experiment14/ferric-compounds,1,0.0071
file:/C:/ccviews/forget/experiment/experiment14/1p19q-codeletion,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/childhood-astrocytic-tumor,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/radiation-carcinogen,1,0.0071
file:/C:/ccviews/forget/experiment/experiment14/benign-epithelial-neoplasm,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/diffuse-sclerosing-variant-thyroid-gland-papillary-carcinoma,6,0.0426
file:/C:/ccviews/forget/experiment/experiment14/dna-repair-protein,1,0.0071
file:/C:/ccviews/forget/experiment/experiment14/thyroid-gland-papillary-carcinoma,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/neoplastic-histiocyte-like-cell,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/benign-fibrohistiocytic-neoplasm,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/joint-effusion,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/infiltrative-growth-pattern,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/meningeal-melanocytoma,7,0.0496
file:/C:/ccviews/forget/experiment/experiment14/papillary-pattern,4,0.0284
file:/C:/ccviews/forget/experiment/experiment14/tenosynovial-giant-cell-tumor-diffuse-type,17,0.1206
file:/C:/ccviews/forget/experiment/experiment14/physical-carcinogens,1,0.0071
file:/C:/ccviews/forget/experiment/experiment14/idh-gene-family-mutation,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/well-circumscribed-lesion,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/aminoglycosides,1,0.0071
file:/C:/ccviews/forget/experiment/experiment14/dexbrompheniramine,4,0.0284
file:/C:/ccviews/forget/experiment/experiment14/carcinogen-resistance,1,0.0071
file:/C:/ccviews/forget/experiment/experiment14/antidepressant-agent,1,0.0071
file:/C:/ccviews/forget/experiment/experiment14/retinoblastoma,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/cocarcinogen,1,0.0071
file:/C:/ccviews/forget/experiment/experiment14/anthelmintic-nos,1,0.0071
file:/C:/ccviews/forget/experiment/experiment14/carbonyl-oxidoreductase,1,0.0071
file:/C:/ccviews/forget/experiment/experiment14/psychiatric-disorder,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/carcinomatosis,3,0.0213
file:/C:/ccviews/forget/experiment/experiment14/sibiromycin,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/antihelminthic-agent,1,0.0071
file:/C:/ccviews/forget/experiment/experiment14/pain,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/diffuse-glioma,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/gain-of-chromosome-5,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/gain-of-chromosome-7,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/thyroid-gland,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/histamine-1-receptor-antagonist,1,0.0071
file:/C:/ccviews/forget/experiment/experiment14/anti-hiv-agents,1,0.0071
file:/C:/ccviews/forget/experiment/experiment14/grass-silage,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/organic-compound,3,0.0213
file:/C:/ccviews/forget/experiment/experiment14/melanocytoma,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/benzodiazepines,1,0.0071
file:/C:/ccviews/forget/experiment/experiment14/braf-gene-mutation,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/magnesium-ferrite,3,0.0213
file:/C:/ccviews/forget/experiment/experiment14/diffuse-leptomeningeal-glioneuronal-tumor,10,0.0709
file:/C:/ccviews/forget/experiment/experiment14/oxidoreductases-acting-on-aldehyde-or-oxo-group-donors,1,0.0071
file:/C:/ccviews/forget/experiment/experiment14/lymphangioma,3,0.0213
file:/C:/ccviews/forget/experiment/experiment14/venous-type-vascular-channel-formation,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/melanoma,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/papillary-epithelial-neoplasm,4,0.0284
file:/C:/ccviews/forget/experiment/experiment14/magnesium-compounds,1,0.0071
file:/C:/ccviews/forget/experiment/experiment14/dna-polymerase-kappa,7,0.0496
file:/C:/ccviews/forget/experiment/experiment14/headache,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/environmental-carcinogen,1,0.0071
file:/C:/ccviews/forget/experiment/experiment14/metastatic-carcinoma,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/benign-synovial-neoplasm,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/benign-lymphatic-vessel-neoplasm,2,0.0142
file:/C:/ccviews/forget/experiment/experiment14/ganglioneuromatosis,3,0.0213
