Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment9/vascular-targeting,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/resorcinol,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/lumazine-synthase,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/alkyldiaminoethylglycine-hydrochloride,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/omadine-sodium,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/fatty-acids,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/sterilization--disinfection-,2,0.0132
file:/C:/ccviews/forget/experiment/experiment9/matrix-solid-phase-dispersion,3,0.0199
file:/C:/ccviews/forget/experiment/experiment9/camassia,2,0.0132
file:/C:/ccviews/forget/experiment/experiment9/safety,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/phentolamine-mesylate,13,0.0861
file:/C:/ccviews/forget/experiment/experiment9/crystal-violet,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/ethanol,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/iodophors,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/genital-disease,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/carvone,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/phenol,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/glutaraldehyde,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/-propiolactone,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/synthetic-enzyme,5,0.0331
file:/C:/ccviews/forget/experiment/experiment9/alpha-adrenergic-antagonist,2,0.0132
file:/C:/ccviews/forget/experiment/experiment9/benzethonium-chloride,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/sample-dispersion,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/vibrio-infections,4,0.0265
file:/C:/ccviews/forget/experiment/experiment9/dual-targeting,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/hexachlorophene,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/phenolic-compound,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/patient-misconception-prevention,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/synthetic-protein,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/4-chloro-3-methylphenol,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/leguminosae,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/terms-related-to-human-engineering-and-safety-management,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/bacterial-infection--disease-,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/iodoform,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/liliaceae,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/colon-targeting,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/preventive-procedures,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/chlorhexidine-gluconate,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/formaldehyde,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/povidone-iodine,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/cell-delivery-system,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/fungicides-industrial,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/genital-ulceration,4,0.0265
file:/C:/ccviews/forget/experiment/experiment9/hypotensive-drug,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/handwashing-disinfectant,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/molecular-targeting,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/citric-acid,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/accident-prevention,11,0.0728
file:/C:/ccviews/forget/experiment/experiment9/cetyltrimethylammonium-bromide,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/J108,2,0.0132
file:/C:/ccviews/forget/experiment/experiment9/branching-enzyme,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/genital-ulcers,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/sodium-hypochlorite,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/burows-solution,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/cetylpyridinium-chloride,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/agricultural-fungicide,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/sulfisozole,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/lugol,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/UMLS_Concept,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/human-engineering-and-safety-management,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/gram-negative-bacterial-infections,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/guaiacol,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/action,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/1-cetylpyridinium,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/nikkajicompounds,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/brain-targeting,1,0.0066
http://www.w3.org/2002/07/owl#Thing,151,1.0000
file:/C:/ccviews/forget/experiment/experiment9/dental-procedure,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/patient-recognition,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/terms-related-to-surface-chemistry-and-colloid,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/cyclic-gmp-amp-synthase,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/enzyme,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/benzalkonium-chloride,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/available-chlorine,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/tertiary-amine,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/thimerosal,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/2-propanol,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/aromatic-amine,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/thymol,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/httpsbmi,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/liver-targeting,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/vasodilator-action,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/CHV_Concept,4,0.0265
file:/C:/ccviews/forget/experiment/experiment9/tumor-targeting,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/multi-purpose-solution,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/quick-drying-finger-disinfectant,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/glyceryl-behenate,2,0.0132
file:/C:/ccviews/forget/experiment/experiment9/metronidazole,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/sulfonic-acid,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/germicide,78,0.5166
file:/C:/ccviews/forget/experiment/experiment9/prevention-of-medical-accident,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/oxalic-acid,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/membrane-targeting,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/cathinone,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/dental-disinfectants,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/occlusal-guidance,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/glycolic-acid,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/terms-related-to-analytical-chemistry,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/chlorhexidine,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/occlusal-adjustment,9,0.0596
file:/C:/ccviews/forget/experiment/experiment9/hand-sanitizers,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/benzethonium,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/chlorhexidine-hydrochloride,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/nitrogen-heterocyclic-compound,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/accidents,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/magnetic-drug-targeting,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/butyl-paraben,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/carvacrol,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/terms-related-to-pharmaceutical-preparations,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/8-hydroxyquinoline,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/antimicrobial-drug,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/diagnostic-drug,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/ulcer-skin,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/psoralea,4,0.0265
file:/C:/ccviews/forget/experiment/experiment9/zinc-pyrithione,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/methyltrioctylammonium-chloride,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/lactic-acid,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/mercurochrome,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/3345-tetrachlorosalicylanilide,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/psoralea-corylifolia,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/proflavine,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/trichlorphon,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/ethanolamine,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/ethacridine,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/chloramine-t,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/sympatholytic-agent-nos,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/glyoxal,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/quaternium-15,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/targeting,14,0.0927
file:/C:/ccviews/forget/experiment/experiment9/peracetic-acid,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/oxydol,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/reconstruction-of-occlusion,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/methylparaben,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/sodium-hydrogensulfite,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/mupirocin,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/invert-soap,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/occlusal-support,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/orthodontics,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/cholera,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/trichloroisocyanuric-acid,1,0.0066
file:/C:/ccviews/forget/experiment/experiment9/acriflavine-hydrochloride,1,0.0066
