Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment25/reproductive-cell,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/chest-pain,2,0.0175
file:/C:/ccviews/forget/experiment/experiment25/spermatozoa,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/basilic-vein,13,0.1140
file:/C:/ccviews/forget/experiment/experiment25/antimalarial-drug,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/hla-dr51-antigen,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/hemochromatosis,21,0.1842
file:/C:/ccviews/forget/experiment/experiment25/rare-eye-disease-due-to-a-differentiation-anomaly,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/syndromic-developmental-defect-of-the-eye,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/pyothorax-associated-lymphoma,21,0.1842
file:/C:/ccviews/forget/experiment/experiment25/neoplastic-immunoblast,2,0.0175
file:/C:/ccviews/forget/experiment/experiment25/nucleus,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/combined-pituitary-hormone-deficiencies-genetic-forms,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/diabetes-mellitus,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/artemisinine,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/UMLS_Concept,4,0.0351
file:/C:/ccviews/forget/experiment/experiment25/marshall-smith-syndrome,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/other-specified-brain-anomalies,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/subclavian-vein,2,0.0175
file:/C:/ccviews/forget/experiment/experiment25/pyothorax,3,0.0263
file:/C:/ccviews/forget/experiment/experiment25/syndromic-hereditary-optic-neuropathy,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/dna-polymerase,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/weight-loss,2,0.0175
file:/C:/ccviews/forget/experiment/experiment25/homozygous-hemoglobin-disease,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/nikkajicompounds,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/chronic-pelvic-pain,3,0.0263
file:/C:/ccviews/forget/experiment/experiment25/syndrome,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/surface-antigen,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/back-pain,2,0.0175
file:/C:/ccviews/forget/experiment/experiment25/hypopituitarism-and-septooptic-dysplasia,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/neoplastic-centroblast,2,0.0175
file:/C:/ccviews/forget/experiment/experiment25/dyspnea,2,0.0175
file:/C:/ccviews/forget/experiment/experiment25/nervous-system-disease,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/hla-drb5-chains,4,0.0351
file:/C:/ccviews/forget/experiment/experiment25/CHV_Concept,2,0.0175
file:/C:/ccviews/forget/experiment/experiment25/achreocythemia,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/nucleotide-excision-repair,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/heterozygous-hemoglobin-disease,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/hla-dr-beta-chains,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/other-syndrome-with-a-central-nervous-system-malformation-as-major-feature,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/lactate-dehydrogenase-increased,2,0.0175
file:/C:/ccviews/forget/experiment/experiment25/polk-gene,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/nitrogen-fertilizer,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/pleural-cavity,2,0.0175
file:/C:/ccviews/forget/experiment/experiment25/septo-optic-dysplasia,23,0.2018
file:/C:/ccviews/forget/experiment/experiment25/metabolic-disease,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/uroguanylin,2,0.0175
http://www.w3.org/2002/07/owl#Thing,114,1.0000
file:/C:/ccviews/forget/experiment/experiment25/cough,2,0.0175
file:/C:/ccviews/forget/experiment/experiment25/achromacyte,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/growth-hormone-deficiency-with-pituitary-anomalies,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/syndromic-optic-nerve-hypoplasia,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/dna-replication,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/optic-nerve-hypoplasia-familial-bilateral,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/pagon-stephan-syndrome,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/nutritional-or-metabolic-disease,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/absence-of-septum-pellucidum,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/httpsbmi,2,0.0175
file:/C:/ccviews/forget/experiment/experiment25/pulmonary-tuberculosis,2,0.0175
file:/C:/ccviews/forget/experiment/experiment25/nervous-system-anomaly-with-eye-involvement,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/epidemic-hemoglobinuria,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/ache,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/metal-metabolism-inborn-errors,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/mitochondrial-disease,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/hemosiderosis,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/superficial-vein,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/lymphoma,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/peptide-hormone,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/calcium-cyanamide,2,0.0175
file:/C:/ccviews/forget/experiment/experiment25/autosomal-genetic-disease,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/pleural-lymphoma,2,0.0175
file:/C:/ccviews/forget/experiment/experiment25/organic-compound,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/spermatogonia,6,0.0526
file:/C:/ccviews/forget/experiment/experiment25/forelimb,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/J138,2,0.0175
file:/C:/ccviews/forget/experiment/experiment25/iron-disorder,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/enkephalin-methionine,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/tommasellis-disease,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/natriuretic-peptides,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/dna-polymerase-kappa,7,0.0614
file:/C:/ccviews/forget/experiment/experiment25/rare-non-neoplastic-disorder,2,0.0175
file:/C:/ccviews/forget/experiment/experiment25/venous-system-of-upper-extremity-nos,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/hereditary-hemochromatosis,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/axillary-vein,2,0.0175
file:/C:/ccviews/forget/experiment/experiment25/fever,2,0.0175
file:/C:/ccviews/forget/experiment/experiment25/antimalarial-agent-nos,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/vein,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/pleural-mass,2,0.0175
file:/C:/ccviews/forget/experiment/experiment25/hemoptysis,2,0.0175
file:/C:/ccviews/forget/experiment/experiment25/metkephamid,2,0.0175
file:/C:/ccviews/forget/experiment/experiment25/ebv-infection,2,0.0175
file:/C:/ccviews/forget/experiment/experiment25/antiprotozoal-agent,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/diffuse-large-b-cell-lymphoma-associated-with-chronic-inflammation,2,0.0175
file:/C:/ccviews/forget/experiment/experiment25/pleura,2,0.0175
file:/C:/ccviews/forget/experiment/experiment25/testis-nos,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/disease-associated-with-non-acquired-combined-pituitary-hormone-deficiency,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/median-basilic-vein,2,0.0175
file:/C:/ccviews/forget/experiment/experiment25/dna-directed-dna-polymerase,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/forelimb-blood-vessel,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/mitochondrial-diabetes,2,0.0175
file:/C:/ccviews/forget/experiment/experiment25/rbc-increased,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/dna-repair-protein,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/hfe-associated-hereditary-hemochromatosis,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/puerperal-hemoglobinemia,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/calcium-nos,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/hyperferremia,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/inborn-errors-of-metal-metabolism,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/abnormality--disease-,1,0.0088
file:/C:/ccviews/forget/experiment/experiment25/artemisinin,6,0.0526
