Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment7/benign-neoplasm-of-gastrointestinal-tract-nos,1,0.0200
http://www.w3.org/2002/07/owl#Thing,50,1.0000
file:/C:/ccviews/forget/experiment/experiment7/epithelial-cell,2,0.0400
file:/C:/ccviews/forget/experiment/experiment7/mixed-tumor,1,0.0200
file:/C:/ccviews/forget/experiment/experiment7/nikkajicompounds,3,0.0600
file:/C:/ccviews/forget/experiment/experiment7/leaf-lettuce,1,0.0200
file:/C:/ccviews/forget/experiment/experiment7/bone-marrow-biopsy,4,0.0800
file:/C:/ccviews/forget/experiment/experiment7/colon-tumor,1,0.0200
file:/C:/ccviews/forget/experiment/experiment7/minaprine-hydrochloride,2,0.0400
file:/C:/ccviews/forget/experiment/experiment7/J262,2,0.0400
file:/C:/ccviews/forget/experiment/experiment7/neoplastic-epithelial-cell,2,0.0400
file:/C:/ccviews/forget/experiment/experiment7/dentin-formation,2,0.0400
file:/C:/ccviews/forget/experiment/experiment7/bone-marrow,1,0.0200
file:/C:/ccviews/forget/experiment/experiment7/ameloblastoma,1,0.0200
file:/C:/ccviews/forget/experiment/experiment7/transgenic-lettuce,1,0.0200
file:/C:/ccviews/forget/experiment/experiment7/oleic-acids,1,0.0200
file:/C:/ccviews/forget/experiment/experiment7/green-leafy-vegetable,1,0.0200
file:/C:/ccviews/forget/experiment/experiment7/UMLS_Concept,2,0.0400
file:/C:/ccviews/forget/experiment/experiment7/leaf-vegetable,1,0.0200
file:/C:/ccviews/forget/experiment/experiment7/ameloblastic-fibroma,11,0.2200
file:/C:/ccviews/forget/experiment/experiment7/compositae,1,0.0200
file:/C:/ccviews/forget/experiment/experiment7/biological-phenomenon-process-and-state,1,0.0200
file:/C:/ccviews/forget/experiment/experiment7/ethylenimine-compound,1,0.0200
file:/C:/ccviews/forget/experiment/experiment7/ovum-transport,5,0.1000
file:/C:/ccviews/forget/experiment/experiment7/action-and-operation--life-science-,1,0.0200
file:/C:/ccviews/forget/experiment/experiment7/ethanolamine-oleate,3,0.0600
file:/C:/ccviews/forget/experiment/experiment7/httpsbmi,1,0.0200
file:/C:/ccviews/forget/experiment/experiment7/biopsy,1,0.0200
file:/C:/ccviews/forget/experiment/experiment7/hydrobiology,1,0.0200
file:/C:/ccviews/forget/experiment/experiment7/organic-compound,1,0.0200
file:/C:/ccviews/forget/experiment/experiment7/ecology--science-,1,0.0200
file:/C:/ccviews/forget/experiment/experiment7/uredepa,2,0.0400
file:/C:/ccviews/forget/experiment/experiment7/selegiline-hydrochloride,2,0.0400
file:/C:/ccviews/forget/experiment/experiment7/malignant-neoplasm-of-descending-colon,3,0.0600
file:/C:/ccviews/forget/experiment/experiment7/agent-affecting-blood-or-body-fluid,1,0.0200
file:/C:/ccviews/forget/experiment/experiment7/iceberg-lettuce,1,0.0200
file:/C:/ccviews/forget/experiment/experiment7/freshwater-biology,3,0.0600
file:/C:/ccviews/forget/experiment/experiment7/fibroma,1,0.0200
file:/C:/ccviews/forget/experiment/experiment7/lettuce,11,0.2200
file:/C:/ccviews/forget/experiment/experiment7/lactuca-scariola-l-var-sativa,1,0.0200
file:/C:/ccviews/forget/experiment/experiment7/cell-movement,1,0.0200
file:/C:/ccviews/forget/experiment/experiment7/odontogenic-tumor-benign,1,0.0200
file:/C:/ccviews/forget/experiment/experiment7/vegetables,1,0.0200
file:/C:/ccviews/forget/experiment/experiment7/benign-odontogenic-neoplasm,2,0.0400
file:/C:/ccviews/forget/experiment/experiment7/normal-reproductive-state,1,0.0200
file:/C:/ccviews/forget/experiment/experiment7/enamel-formation,2,0.0400
file:/C:/ccviews/forget/experiment/experiment7/antidepressant-agent,1,0.0200
file:/C:/ccviews/forget/experiment/experiment7/monoamine-oxidase-inhibitor,1,0.0200
file:/C:/ccviews/forget/experiment/experiment7/malignant-neoplasm-of-colon,1,0.0200
file:/C:/ccviews/forget/experiment/experiment7/myxoid-stroma-formation,2,0.0400
file:/C:/ccviews/forget/experiment/experiment7/J5,2,0.0400
