Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment90/nm23-nucleoside-diphosphate-kinases,3,0.1000
http://www.w3.org/2002/07/owl#Thing,30,1.0000
file:/C:/ccviews/forget/experiment/experiment90/infection-prevention,1,0.0333
file:/C:/ccviews/forget/experiment/experiment90/amino-alcohols,1,0.0333
file:/C:/ccviews/forget/experiment/experiment90/autonomic-drug,1,0.0333
file:/C:/ccviews/forget/experiment/experiment90/linogliride,3,0.1000
file:/C:/ccviews/forget/experiment/experiment90/CHV_Concept,1,0.0333
file:/C:/ccviews/forget/experiment/experiment90/heptaminol,10,0.3333
file:/C:/ccviews/forget/experiment/experiment90/httpsbmi,2,0.0667
file:/C:/ccviews/forget/experiment/experiment90/micromonospora,4,0.1333
file:/C:/ccviews/forget/experiment/experiment90/clinical-oncology,5,0.1667
file:/C:/ccviews/forget/experiment/experiment90/clinical-medicine,1,0.0333
file:/C:/ccviews/forget/experiment/experiment90/UMLS_Concept,2,0.0667
file:/C:/ccviews/forget/experiment/experiment90/nucleoside-diphosphate-kinase-d,1,0.0333
file:/C:/ccviews/forget/experiment/experiment90/sympathomimetics,1,0.0333
file:/C:/ccviews/forget/experiment/experiment90/radiological-specialties,1,0.0333
file:/C:/ccviews/forget/experiment/experiment90/peer-support,3,0.1000
file:/C:/ccviews/forget/experiment/experiment90/micromonospora-echinospora,1,0.0333
file:/C:/ccviews/forget/experiment/experiment90/heptaminolmassptdoseqn,1,0.0333
file:/C:/ccviews/forget/experiment/experiment90/pyrrolidines,1,0.0333
file:/C:/ccviews/forget/experiment/experiment90/heptaminol-x7c-urine,1,0.0333
file:/C:/ccviews/forget/experiment/experiment90/oncology,1,0.0333
file:/C:/ccviews/forget/experiment/experiment90/mental-health-service,1,0.0333
file:/C:/ccviews/forget/experiment/experiment90/micromonospora-griseorubida,1,0.0333
file:/C:/ccviews/forget/experiment/experiment90/nucleoside-diphosphate-kinase,1,0.0333
file:/C:/ccviews/forget/experiment/experiment90/anti-diabetic-agent,1,0.0333
file:/C:/ccviews/forget/experiment/experiment90/post-exposure-prophylaxis,2,0.0667
file:/C:/ccviews/forget/experiment/experiment90/micromonosporaceae,1,0.0333
file:/C:/ccviews/forget/experiment/experiment90/organic-compound,2,0.0667
file:/C:/ccviews/forget/experiment/experiment90/sympathomimetic-agent-nos,1,0.0333
