Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment16/streptococcus-pneumoniae-danish-serotype-23f,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/salinispora-arenicola,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/streptococcus-pneumoniae-danish-serotype-8-x7c-bld-ser-plas,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/CHV_Concept,2,0.0121
file:/C:/ccviews/forget/experiment/experiment16/gordonia,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/streptococcus-pneumoniae-danish-serotype-6a6b,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/streptococcus-pneumoniae-danish-serotypes-15a15f-x7c-xxx,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/mycobacterium,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/streptococcus-pneumoniae-x7c-urine,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/conceptual-entity,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/actinomycetaceae,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/streptococcus-pneumoniae-danish-serotype-19f,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/property-or-attribute,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/streptococcus-pneumoniae-danish-serotype-9v-x7c-bld-ser-plas,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/streptococcus-pneumoniae-danish-serotype-19a,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/actinoplanaceae,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/corynebacterium,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/chemotherapy-regimen-or-agent-combination,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/streptococcus-pneumoniae-x7c-cerebral-spinal-fluid,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/dioxolanes,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/dietzia,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/nikkajicompounds,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/streptococcus-pneumoniae-x7c-positive-blood-culture,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/mycobacteriaceae,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/lycopodine,3,0.0182
file:/C:/ccviews/forget/experiment/experiment16/streptococcus-pneumoniae-gryb-gene-x7c-positive-blood-culture,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/frankiaceae,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/streptomyces,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/gene-product,33,0.2000
file:/C:/ccviews/forget/experiment/experiment16/abnormal-cell,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/experimental-organism-anatomical-concept,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/quinolizidine-alkaloid,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/tropheryma,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/streptococcus-pneumoniae-danish-serotype-7f-x7c-bld-ser-plas,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/acceleration,4,0.0242
file:/C:/ccviews/forget/experiment/experiment16/renibacterium-salmoninarum,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/gene,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/streptococcus-pneumoniae-danish-serotype-33f-x7c-bld-ser-plas,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/pisp,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/streptococcus-pneumoniae-lyta-gene-x7c-xxx,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/gene-product--knapsack-,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/streptococcus-nos,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/bilirubin-nos,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/terms-related-to-physics-in-general-and-classical-mechanics,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/nocardiaceae,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/streptococcus-pneumoniae-danish-serotypes-6a6b6c6d-x7c-xxx,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/streptococcus-pneumoniae-x7c-isolate,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/streptococcus-pneumoniae-bacteria,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/streptococcus-pneumoniae-danish-serotype-11a-x7c-bld-ser-plas,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/streptococcus-pneumoniae,64,0.3879
file:/C:/ccviews/forget/experiment/experiment16/streptococcus-pneumoniae-danish-serotype-6a-x7c-bld-ser-plas,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/streptococcus-pneumoniae-danish-serotype-17f-x7c-bld-ser-plas,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/thermobifida-fusca,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/anatomic-structure-system-or-substance,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/manufactured-object,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/streptococcus-pneumoniae-danish-serotype-9n-x7c-bld-ser-plas,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/activity,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/proteins,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/pseudonocardia-autotrophica,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/bacteria,2,0.0121
file:/C:/ccviews/forget/experiment/experiment16/micromonosporaceae,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/streptococcus-pneumoniae-danish-serotype-19b-x7c-bld-ser-plas,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/cellulomonas,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/organism,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/leifsonia,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/molecular-abnormality,1,0.0061
http://www.w3.org/2002/07/owl#Thing,165,1.0000
file:/C:/ccviews/forget/experiment/experiment16/streptococcus-pneumoniae-danish-serotype-20a-x7c-bld-ser-plas,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/myristicin,4,0.0242
file:/C:/ccviews/forget/experiment/experiment16/streptococcus-pneumoniae-danish-serotype-16f-x7c-xxx,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/disease-disorder-or-finding,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/streptococcus-pneumoniae-x7c-sputum,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/multidrug-resistant-streptococcus-pneumoniae,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/micrococcaceae,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/streptococcus-pneumoniae-danish-serotypes-18a18b18c18f-x7c-xxx,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/streptococcus-sp,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/J36,2,0.0121
file:/C:/ccviews/forget/experiment/experiment16/streptococcus,1,0.0061
file:/C:/ccviews/forget/experiment/experiment16/streptococcus-pneumoniae-x7c-bld-ser-plas,1,0.0061
