Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment83/disnogalamycin,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/glandular-epithelial-neoplasm,1,0.0132
http://www.w3.org/2002/07/owl#Thing,76,1.0000
file:/C:/ccviews/forget/experiment/experiment83/mucocele-of-the-appendix,7,0.0921
file:/C:/ccviews/forget/experiment/experiment83/canrenone,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/external-auditory-canal-cholesteatoma,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/danazol,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/mucinous-cystadenoma,2,0.0263
file:/C:/ccviews/forget/experiment/experiment83/cholesteatoma-of-middle-ear,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/nikkajicompounds,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/pregnadienetriols,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/middle-ear-cholesteatoma,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/star-beauty,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/melengestrol-acetate,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/cholesteatoma,20,0.2632
file:/C:/ccviews/forget/experiment/experiment83/lilium-japonicum,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/kras-gene-mutation,2,0.0263
file:/C:/ccviews/forget/experiment/experiment83/mucinous-adenocarcinoma,2,0.0263
file:/C:/ccviews/forget/experiment/experiment83/non-neoplastic-head-and-neck-disorder,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/secondary-cholesteatoma,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/appendix-adenoma,2,0.0263
file:/C:/ccviews/forget/experiment/experiment83/femtosecond-laser-flash-photolysis,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/megestrol,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/colorectal-neoplasm,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/appendix-mucinous-adenocarcinoma,5,0.0658
file:/C:/ccviews/forget/experiment/experiment83/picosecond-laser-flash-photolysis,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/maxillary-sinus-cholesteatoma,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/cholesteatoma-middle-ear,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/nanosecond-laser-flash-photolysis,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/cholesteatoma-of-external-ear,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/J34,2,0.0263
file:/C:/ccviews/forget/experiment/experiment83/nucleic-acid-synthesis-inhibitors,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/lilium,7,0.0921
file:/C:/ccviews/forget/experiment/experiment83/pregnadienediols,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/keratosis,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/canrenoic-acid,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/flash-photolysis,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/audiometry,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/lilium-concolor,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/lilium-x-formolongi,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/congenital-cholesteatomamiddle-ear,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/intercalating-agents,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/cystoma,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/appendix-mucinous-cystadenoma,6,0.0789
file:/C:/ccviews/forget/experiment/experiment83/benign-tumor,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/sox9-transcription-factor,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/mucoid-stroma-formation,2,0.0263
file:/C:/ccviews/forget/experiment/experiment83/speech-discrimination-tests,2,0.0263
file:/C:/ccviews/forget/experiment/experiment83/cholesterin-granuloma-of-middle-ear,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/anthracycline-antineoplastic-antibiotic,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/medrogestone,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/chlormadinone-acetate,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/middle-ear-disorder,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/triamcinolone,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/soxe-transcription-factors,3,0.0395
file:/C:/ccviews/forget/experiment/experiment83/laser-flash-photolysis,5,0.0658
file:/C:/ccviews/forget/experiment/experiment83/true-cholesteatoma,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/cyproterone,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/pregnanes,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/diffuse-reflectance-laser-flash-photolysis,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/lilium-longiflorum,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/congenital-cholesteatoma,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/organic-compound,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/liliaceae,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/pearl-tumor-upper-tympanic-cavity-type,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/sox-transcription-factors,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/dydrogesterone,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/appendix-adenocarcinoma,2,0.0263
file:/C:/ccviews/forget/experiment/experiment83/fluocinolone-acetonide,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/pregnadienes,16,0.2105
file:/C:/ccviews/forget/experiment/experiment83/digestive-system-finding,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/del-5q22-,2,0.0263
file:/C:/ccviews/forget/experiment/experiment83/UMLS_Concept,1,0.0132
file:/C:/ccviews/forget/experiment/experiment83/nogalamycin,7,0.0921
file:/C:/ccviews/forget/experiment/experiment83/antibiotics-antineoplastic,1,0.0132
