Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment67/sleep-disorders-intrinsic,1,0.0143
http://www.w3.org/2002/07/owl#Thing,70,1.0000
file:/C:/ccviews/forget/experiment/experiment67/rifabutin,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/pteridines,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/calmagite,2,0.0286
file:/C:/ccviews/forget/experiment/experiment67/fatty-acidspolyunsaturated,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/familial-progressive-cardiac-conduction-defect,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/nikkajicompounds,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/triamterenemassptdoseqn,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/triamterene-induced-platelet-abiggprthrptserplasordflow-cytometry,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/carbonyl-oxidoreductase,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/potassium-sparing-diuretic,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/81114-eicosatrienoic-acid,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/diuretics,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/tumor,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/left-posterior-hemiblock,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/right-bundle-branch-block,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/heart,2,0.0286
file:/C:/ccviews/forget/experiment/experiment67/CHV_Concept,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/cardiac-ventricle-disease,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/incomplete-right-bundle-block,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/potassium-sparing-diuretic-nos,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/bifascicular-block,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/mental-disorder,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/mead-acid--c203w9--x7c-red-blood-cells,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/insomnia-fatal-familial,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/animal-disease,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/oxidoreductase-nos,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/J38,2,0.0286
file:/C:/ccviews/forget/experiment/experiment67/anus-neoplasms,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/eicosatrienoic-acid,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/nitrogen-heterocyclic-compound,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/ductal,2,0.0286
file:/C:/ccviews/forget/experiment/experiment67/triamterene-x7c-bld-ser-plas,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/streptovaricin,4,0.0571
file:/C:/ccviews/forget/experiment/experiment67/heart-rhythm,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/bundle-branch-block-bilateral,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/bundle-branch-block,21,0.3000
file:/C:/ccviews/forget/experiment/experiment67/heart-block,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/azo-compounds,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/left-bundle-branch-block,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/rbbb-plus-la-hemiblock,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/levs-syndrome,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/aldosterone-antagonists,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/anal-gland-neoplasms,5,0.0714
file:/C:/ccviews/forget/experiment/experiment67/aromatic-compound,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/mead-acid,6,0.0857
file:/C:/ccviews/forget/experiment/experiment67/left-anterior-hemiblock,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/complete-left-bundle-branch-block,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/hypotensive-drug,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/triamterene-x7c-calculus--stone-,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/sleep-initiation-and-maintenance-disorders,5,0.0714
file:/C:/ccviews/forget/experiment/experiment67/sleep-disorder,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/complete-right-bundle-block,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/sesquiterpenes-eudesmane,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/conduction-abnormalities,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/macrocyclic-compound,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/triamterene-x7c-urine,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/anus-disease,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/mead-acid--c203w9--x7c-bld-ser-plas,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/anatomy-qualifier,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/organic-compound,2,0.0286
file:/C:/ccviews/forget/experiment/experiment67/aminomuconate-semialdehyde-dehydrogenase,3,0.0429
file:/C:/ccviews/forget/experiment/experiment67/terms-related-to-inorganic-chemical-and-ceramic-industrysubject,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/eudesmane,2,0.0286
file:/C:/ccviews/forget/experiment/experiment67/conduction-system-disorder,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/triamterene-induced-platelet-abigmprthrptserplasordflow-cytometry,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/antibiotics-antineoplastic,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/UMLS_Concept,1,0.0143
file:/C:/ccviews/forget/experiment/experiment67/triamterenehydrochlorothiazide-x7c-bld-ser-plas,1,0.0143
