Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment29/trematoda,1,0.0227
http://www.w3.org/2002/07/owl#Thing,44,1.0000
file:/C:/ccviews/forget/experiment/experiment29/spasmus-coordinatus,2,0.0455
file:/C:/ccviews/forget/experiment/experiment29/serodiagnosis,1,0.0227
file:/C:/ccviews/forget/experiment/experiment29/nikkajicompounds,2,0.0455
file:/C:/ccviews/forget/experiment/experiment29/macrolides,1,0.0227
file:/C:/ccviews/forget/experiment/experiment29/mikania,4,0.0909
file:/C:/ccviews/forget/experiment/experiment29/primary-amine,1,0.0227
file:/C:/ccviews/forget/experiment/experiment29/dopamine-hydrochloride,12,0.2727
file:/C:/ccviews/forget/experiment/experiment29/seroepidemiologic-studies,5,0.1136
file:/C:/ccviews/forget/experiment/experiment29/spasm,1,0.0227
file:/C:/ccviews/forget/experiment/experiment29/fasciolidae,4,0.0909
file:/C:/ccviews/forget/experiment/experiment29/cardiotonic,1,0.0227
file:/C:/ccviews/forget/experiment/experiment29/dopaminergic-drug,1,0.0227
file:/C:/ccviews/forget/experiment/experiment29/J924,2,0.0455
file:/C:/ccviews/forget/experiment/experiment29/metabolite,1,0.0227
file:/C:/ccviews/forget/experiment/experiment29/CHV_Concept,1,0.0227
file:/C:/ccviews/forget/experiment/experiment29/glycoside,1,0.0227
file:/C:/ccviews/forget/experiment/experiment29/biogenic-amine,1,0.0227
file:/C:/ccviews/forget/experiment/experiment29/compositae,1,0.0227
file:/C:/ccviews/forget/experiment/experiment29/erythromycin-lactobionate,1,0.0227
file:/C:/ccviews/forget/experiment/experiment29/hypertensor,1,0.0227
file:/C:/ccviews/forget/experiment/experiment29/motor-behavior-nos,1,0.0227
file:/C:/ccviews/forget/experiment/experiment29/fentrazamide,2,0.0455
file:/C:/ccviews/forget/experiment/experiment29/tetrazoles,1,0.0227
file:/C:/ccviews/forget/experiment/experiment29/sympathomimetic-agent-nos,1,0.0227
file:/C:/ccviews/forget/experiment/experiment29/organic-compound,1,0.0227
file:/C:/ccviews/forget/experiment/experiment29/UMLS_Concept,2,0.0455
file:/C:/ccviews/forget/experiment/experiment29/keratan-sulfate,1,0.0227
file:/C:/ccviews/forget/experiment/experiment29/galactoside,9,0.2045
file:/C:/ccviews/forget/experiment/experiment29/hiv-seroprevalence,1,0.0227
file:/C:/ccviews/forget/experiment/experiment29/adrenergic-drug,1,0.0227
file:/C:/ccviews/forget/experiment/experiment29/J91,2,0.0455
file:/C:/ccviews/forget/experiment/experiment29/epidemiology,1,0.0227
file:/C:/ccviews/forget/experiment/experiment29/monogalactosyl-diglyceride,1,0.0227
file:/C:/ccviews/forget/experiment/experiment29/lactulose,1,0.0227
file:/C:/ccviews/forget/experiment/experiment29/carrageenan,1,0.0227
file:/C:/ccviews/forget/experiment/experiment29/bafilomycin-c1,2,0.0455
file:/C:/ccviews/forget/experiment/experiment29/lactitol,1,0.0227
file:/C:/ccviews/forget/experiment/experiment29/epidemiologic-studies,1,0.0227
file:/C:/ccviews/forget/experiment/experiment29/digalactosyl-diglyceride,1,0.0227
file:/C:/ccviews/forget/experiment/experiment29/alpha-adrenergic-agonist,1,0.0227
file:/C:/ccviews/forget/experiment/experiment29/polyphenol,1,0.0227
