Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment32/home-enteral-nutrition,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/organic-compound,3,0.0469
http://www.w3.org/2002/07/owl#Thing,64,1.0000
file:/C:/ccviews/forget/experiment/experiment32/other-disorders-of-metabolism,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/CHV_Concept,3,0.0469
file:/C:/ccviews/forget/experiment/experiment32/antilipidemic-agent,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/semi-solidifying-nutrition,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/action-and-behavior,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/alditol,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/chronic-obstructive-asthma,2,0.0313
file:/C:/ccviews/forget/experiment/experiment32/disorders-of-porphyrin-metabolism,11,0.1719
file:/C:/ccviews/forget/experiment/experiment32/erythropoietic-pro,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/pseudoporphyria,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/xenon-iso,2,0.0313
file:/C:/ccviews/forget/experiment/experiment32/lactams,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/disaccharide,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/tibric-acid,3,0.0469
file:/C:/ccviews/forget/experiment/experiment32/naso-small-intestine-feeding,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/liver-disease,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/balloon-gastrostomy-feeding,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/phenylenediamines,6,0.0938
file:/C:/ccviews/forget/experiment/experiment32/methylthymol-blue,2,0.0313
file:/C:/ccviews/forget/experiment/experiment32/enteral-feeding,10,0.1563
file:/C:/ccviews/forget/experiment/experiment32/gastrostomy-feeding,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/chronic-obstructive-pulmonary-disease,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/tetramethylphenylenediamine,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/nikkajicompounds,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/congenital-porphyria,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/early-enteral-feeding,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/primary-amine,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/pyranoside,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/coproporphyria,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/bromthymol-blue,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/piperidines,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/attention,8,0.1250
file:/C:/ccviews/forget/experiment/experiment32/cognitive-process,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/iso,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/astromicin,10,0.1563
file:/C:/ccviews/forget/experiment/experiment32/alimentary-aid,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/aminoglycoside-antibiotic,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/terms-related-to-human-engineering-and-safety-management,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/wash,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/carboxamide,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/precautions-for-combined-use,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/phenylenediamine,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/J16,2,0.0313
file:/C:/ccviews/forget/experiment/experiment32/UMLS_Concept,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/sugar-ether,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/porphyria-nos,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/porphyria,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/amino-sugar,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/terms-related-to-social-and-cultural-sciences,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/shampoo,5,0.0781
file:/C:/ccviews/forget/experiment/experiment32/psychic-activity-level,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/arousal,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/chlorocardicin,2,0.0313
file:/C:/ccviews/forget/experiment/experiment32/tube-feeding,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/porphyria-cutanea-tarda,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/httpsbmi,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/protocoproporphyria,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/aniline-compounds,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/aminoglycoside-antibiotics,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/deoxysugar,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/asthma,1,0.0156
file:/C:/ccviews/forget/experiment/experiment32/acute-intermittent-porphyria,1,0.0156
