Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment21/chemical-entity,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/narcotic-analgesic,1,0.0106
http://www.w3.org/2002/07/owl#Thing,94,1.0000
file:/C:/ccviews/forget/experiment/experiment21/accidental-poisoning,4,0.0426
file:/C:/ccviews/forget/experiment/experiment21/antimicrobial-agent,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/cyclins,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/i-kappa-b-kinase,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/cold-shock-proteins-and-peptides,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/cyclin-dependent-kinases,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/mitogen-activated-protein-kinases,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/mucin-4,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/map-kinase-kinase-kinases,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/lincomycin,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/httpsbmi,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/phospholipase-c-gamma,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/antitussive-drug,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/tricyclic-antidepressive-drug,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/monomeric-gtp-binding-proteins,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/protein-phosphatase-2,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/surgical-incision,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/antiarrhythmic-agent,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/cyclin-dependent-kinase-inhibitor-proteins,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/organic-compound,3,0.0319
file:/C:/ccviews/forget/experiment/experiment21/excitatory-amino-acid-antagonists,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/p21-activated-kinases,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/proteinase-inhibitor,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/heterotrimeric-gtp-binding-proteins,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/eif-2-kinase,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/poisoning--disease-,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/poisoning-nos,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/g-protein-coupled-receptor-kinases,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/i-kappa-b-proteins,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/dna-binding-protein,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/sh2-domain-containing-protein-tyrosine-phosphatases,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/vegetable-protein,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/cyclic-nucleotide-regulated-protein-kinases,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/UMLS_Concept,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/circulatory-drug,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/phosphoinositide-phospholipase-c,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/amp-activated-protein-kinases,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/noxiptilin,3,0.0319
file:/C:/ccviews/forget/experiment/experiment21/wound-observation,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/neuroprotective-agents,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/ivabradine,5,0.0532
file:/C:/ccviews/forget/experiment/experiment21/decrementing,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/lim-kinases,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/antibiotic-nos,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/focal-adhesion-protein-tyrosine-kinases,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/lincosamide-antibiotic,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/receptor-like-protein-tyrosine-phosphatases,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/macroscopic-synthesis-part,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/olfactory-marker-protein,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/clindamycin,9,0.0957
file:/C:/ccviews/forget/experiment/experiment21/dextrorphan,6,0.0638
file:/C:/ccviews/forget/experiment/experiment21/cooling,6,0.0638
file:/C:/ccviews/forget/experiment/experiment21/adenylate-cyclase,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/proteins,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/mitogen-activated-protein-kinase-kinases,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/tlc-ell-12,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/glycogen-synthase-kinases,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/nikkajicompounds,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/wound,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/35-cyclic-gmp-phosphodiesterases,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/calcineurin,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/peptides,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/intracellular-calcium-sensing-proteins,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/phosphatidylethanolamine-binding-protein,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/interleukin-1-receptor-associated-kinases,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/mitogen-activated-protein-kinase-phosphatases,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/guanylate-cyclase,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/adaptor-proteins-signal-transducing,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/substance-related-to-drugs,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/benzazepines,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/CHV_Concept,3,0.0319
file:/C:/ccviews/forget/experiment/experiment21/calcium-calmodulin-dependent-protein-kinases,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/dual-specificity-phosphatases,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/35-cyclic-amp-phosphodiesterases,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/physical-therapy,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/caspase-inhibitor,3,0.0319
file:/C:/ccviews/forget/experiment/experiment21/surgical-wound,4,0.0426
file:/C:/ccviews/forget/experiment/experiment21/enzyme-inhibitor,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/transcription-factor,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/J9,2,0.0213
file:/C:/ccviews/forget/experiment/experiment21/apoptosis-regulatory-proteins,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/rho-associated-kinases,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/g-box-binding-factors,5,0.0532
file:/C:/ccviews/forget/experiment/experiment21/protein-tyrosine-phosphatases-non-receptor,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/intracellular-signaling-peptides-and-proteins,47,0.5000
file:/C:/ccviews/forget/experiment/experiment21/ribosomal-protein-s6-kinases,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/transcription-factors,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/gtp-binding-protein-regulators,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/activating-transcription-factor-6,1,0.0106
file:/C:/ccviews/forget/experiment/experiment21/dibenzocycloheptenes,1,0.0106
