Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment27/terms-related-to-experiment-observation-and-recording,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/posttraumatic-atelectasis,1,0.0132
http://www.w3.org/2002/07/owl#Thing,76,1.0000
file:/C:/ccviews/forget/experiment/experiment27/immunological-therapy,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/drug-therapy,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/obstructive-atelectasis,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/dental-leakage,3,0.0395
file:/C:/ccviews/forget/experiment/experiment27/benzene-derivatives,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/response-to-taxane,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/nikkajicompounds,3,0.0395
file:/C:/ccviews/forget/experiment/experiment27/only-child,6,0.0789
file:/C:/ccviews/forget/experiment/experiment27/atelectasis-neonatorum,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/organism-subdivision,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/immunosuppressive-therapy,6,0.0789
file:/C:/ccviews/forget/experiment/experiment27/atelectasis,17,0.2237
file:/C:/ccviews/forget/experiment/experiment27/opening--building-,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/sore,3,0.0395
file:/C:/ccviews/forget/experiment/experiment27/substance-abuse-detection,5,0.0658
file:/C:/ccviews/forget/experiment/experiment27/taxane,7,0.0921
file:/C:/ccviews/forget/experiment/experiment27/J704,2,0.0263
file:/C:/ccviews/forget/experiment/experiment27/tooth-diseases,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/disorders-general-functional-and-nec,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/collapsed-lung,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/CHV_Concept,5,0.0658
file:/C:/ccviews/forget/experiment/experiment27/bisoprolol-fumarate,5,0.0658
file:/C:/ccviews/forget/experiment/experiment27/diterpene,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/fatty-alcohols,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/relaxation-atelectasis,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/borrelidin,2,0.0263
file:/C:/ccviews/forget/experiment/experiment27/taxoids,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/mouthpart,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/antiemetic-agent,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/structural-dysfunction,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/patchy-atelectasis,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/chronic-lung-disorder,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/doorway,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/J5,2,0.0263
file:/C:/ccviews/forget/experiment/experiment27/lung-disorder,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/soreness,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/triparanol,4,0.0526
file:/C:/ccviews/forget/experiment/experiment27/miliary-atelectasis,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/cytochrome-p450-2d6,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/beta-adrenergic-antagonist,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/common-cold,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/discoid-atelectasis,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/child,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/b-cell-depletion-therapy,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/diol,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/symptoms,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/immunomodulation-therapy,1,0.0132
file:/C:/ccviews/forget/experiment/experiment27/experimental-organism-anatomical-concept,1,0.0132
