Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment85/pabloe-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/cyclophosphamidedexverapamildoxorubicine,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/pituitary-gland-non-hodgkin-lymphoma,4,0.0071
file:/C:/ccviews/forget/experiment/experiment85/fatty-acid-metabolism,2,0.0035
file:/C:/ccviews/forget/experiment/experiment85/ectoderm,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/vap-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/vim3-ara-c-regimen,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/acute-myeloid-leukemia-pathway,2,0.0035
file:/C:/ccviews/forget/experiment/experiment85/mmpp-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/pituitary-dependent-cushings-disease,2,0.0035
file:/C:/ccviews/forget/experiment/experiment85/gimema-lal-0288-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/o-glycan-biosynthesis-pathway,2,0.0035
file:/C:/ccviews/forget/experiment/experiment85/methyl-20-dihydroprednisolonate,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/ache,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/asparaginasemethotrexateprednisolonevincristine,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/methylprednisolone,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/blood-group-glycolipid-biosynthesis---lacto-and-neolacto-series-pathway,2,0.0035
file:/C:/ccviews/forget/experiment/experiment85/prednisolone-x7c-bld-ser-plas,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/methotrexateprednisoloneprednisone,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/gangliocytoma,2,0.0035
file:/C:/ccviews/forget/experiment/experiment85/retinol-metabolism-pathway,4,0.0071
file:/C:/ccviews/forget/experiment/experiment85/methotrexateprednisolonethioguaninevincristine,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/prednisolone-21-3-sulfobenzoate,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/diene,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/hr-2-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/fib-p-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/prednisolone-21-glucoside,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/benign-skull-base-neoplasm,2,0.0035
file:/C:/ccviews/forget/experiment/experiment85/rare-non-neoplastic-disorder,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/hormone,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/prednefrin,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/b4galt6-gene,2,0.0035
file:/C:/ccviews/forget/experiment/experiment85/asparaginasedaunorubicinmethotrexateprednisolonevincristine,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/prednisolone-21---4-nitrooxymethyl-benzoate-,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/acute-myeloid-leukemia,2,0.0035
file:/C:/ccviews/forget/experiment/experiment85/childhood-electroclinical-syndrome,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/non-neoplastic-pituitary-gland-disorder,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/cytochrome-p450-family-gene,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/cell-surface-receptor,2,0.0035
file:/C:/ccviews/forget/experiment/experiment85/asparaginasecytarabineprednisolonevincristine,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/abp-protocol-2,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/cop-b-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/cytochrome-p450-1a1,17,0.0301
file:/C:/ccviews/forget/experiment/experiment85/prednisolone-21-ethylcarbonate,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/endocrine-system,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/endocrine-gland,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/lomustineprednisolonevincristine,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/mela,2,0.0035
file:/C:/ccviews/forget/experiment/experiment85/bleomycincyclophosphamidee,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/prednisolone-17-ethylcarbonate,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/glycosaminoglycan-biosynthesis-pathway---keratan-sulfate,2,0.0035
file:/C:/ccviews/forget/experiment/experiment85/lsg15-regimen,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/lung,4,0.0071
file:/C:/ccviews/forget/experiment/experiment85/15-72804930-72798943,2,0.0035
file:/C:/ccviews/forget/experiment/experiment85/prednisolone-tebutate,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/hypophysial-artery,3,0.0053
file:/C:/ccviews/forget/experiment/experiment85/prednisolone-acetate,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/artery,2,0.0035
file:/C:/ccviews/forget/experiment/experiment85/m-bacop-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/prednisolone-hemisuccinate,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/18-hydroxyprednisolone,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/asparaginaseprednisolonevincristine,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/aaap-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/corticosteroid-analog,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/boap-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/6-hydroxyprednisolone,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/immunopharmacology,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/mercap,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/pituitary-gland-cell,3,0.0053
file:/C:/ccviews/forget/experiment/experiment85/ara-cop-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/endocrine-glandsystem,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/melphalanprednisolone,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/pocal-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/growth-hormone-producing-pituitary-gland-adenoma,2,0.0035
file:/C:/ccviews/forget/experiment/experiment85/prednisolone-tetrahydrophthalate,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/fluoromethyl-17-ethoxycarbonyloxy-11-hydroxyandrosta-14-dien-3-one-17-carboxylate,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/transcriptional-regulation,2,0.0035
file:/C:/ccviews/forget/experiment/experiment85/ciop-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/neopredin,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/trampcol-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/1-beta--d-arabinofuranosylcytosine-5-diphosphate-prednisolone,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/p-comm-b-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/6-hydroxybudesonide,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/steroid,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/rifocort,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/protein-dephosphorylation,2,0.0035
file:/C:/ccviews/forget/experiment/experiment85/antiphlogistic,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/polymethacrylic-acids,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/mechop-bm-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/prednisolonevincristine,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/posterior-lobe-of-the-pituitary-gland,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/carbohydrate-metabolic-process,2,0.0035
file:/C:/ccviews/forget/experiment/experiment85/ovary,2,0.0035
file:/C:/ccviews/forget/experiment/experiment85/chlorambucildoxorubicine,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/UMLS_Concept,3,0.0053
file:/C:/ccviews/forget/experiment/experiment85/vamp-eee-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/pacebo-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/cytarabinedaunorubicine,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/postmenopausal-bleeding,3,0.0053
file:/C:/ccviews/forget/experiment/experiment85/16-hydroxyprednisolone,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/prednisolone-21-stearoylglycolate,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/cyclophosphamidedoxorubicinprednisolonerituximabvincristine,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/asparaginasecytarabinemercap,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/hypothalamo-hypophysial-adrenal-axis,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/recurrent-disease,2,0.0035
file:/C:/ccviews/forget/experiment/experiment85/bleomycindoxorubicine,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/vemfah-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/syndrome,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/m-bacop-regimen,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/cevbp-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/stanford-university-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/central-nervous-system-non-hodgkin-lymphoma,2,0.0035
file:/C:/ccviews/forget/experiment/experiment85/doapp-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/lymphocyte,2,0.0035
file:/C:/ccviews/forget/experiment/experiment85/asparaginasecytarabinedaunorubicindexamethasonemethotrexateprednisolonevincristine,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/masticort-ps,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/antiasthmatic-drug,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/cvpp-regimen,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/pituitary-cancer,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/methyl-1720-acetonidodihydroprednisolonate,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/ophthalmic-remedy,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/neurohypophysis,3,0.0053
file:/C:/ccviews/forget/experiment/experiment85/acth-producing-pituitary-gland-adenoma,2,0.0035
file:/C:/ccviews/forget/experiment/experiment85/gamete-generation,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/tsop-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/mazipredone,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/mcp-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/runx1t1-gene,2,0.0035
file:/C:/ccviews/forget/experiment/experiment85/diencephalon,4,0.0071
file:/C:/ccviews/forget/experiment/experiment85/cmpp-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/vinap-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/pituitary-apoplexy,2,0.0035
file:/C:/ccviews/forget/experiment/experiment85/zinc-binding-dna-binding-motif,2,0.0035
file:/C:/ccviews/forget/experiment/experiment85/biosynthetic-process,2,0.0035
file:/C:/ccviews/forget/experiment/experiment85/pituitary-dwarfism,2,0.0035
file:/C:/ccviews/forget/experiment/experiment85/testis,2,0.0035
file:/C:/ccviews/forget/experiment/experiment85/prednisolonetamoxifen,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/socketol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/prednisolone-320-bisguanylhydrazone,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/morphine-derivatives,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/femp-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/protein-cbfa2t1,20,0.0354
file:/C:/ccviews/forget/experiment/experiment85/al851-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/cvap-b-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/trichechidae,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/chop-vp16-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/cyclophosphamideprednisolonevincristine,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/cyp-gene,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/benign-pituitary-gland-neoplasm,6,0.0106
file:/C:/ccviews/forget/experiment/experiment85/matcop-regimen,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/alicyclic-ketone,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/mvpp-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/hyperemia,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/mapeco-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/pituitary-fossa,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/superior-hypophyseal-artery,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/glucocorticoids,2,0.0035
file:/C:/ccviews/forget/experiment/experiment85/corti-dynexan,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/20-dihydroprednisolonic-acid,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/hexosyltransferase,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/coiled-coil-domain,2,0.0035
file:/C:/ccviews/forget/experiment/experiment85/empty-sella-syndrome,2,0.0035
file:/C:/ccviews/forget/experiment/experiment85/anacal,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/endoplasmic-reticulum,2,0.0035
file:/C:/ccviews/forget/experiment/experiment85/n-glycan-biosynthesis-pathway,2,0.0035
file:/C:/ccviews/forget/experiment/experiment85/folliculostellate-cell,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/pacet-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/antiallergic-agent,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/polyol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/opiate-agonist-nos,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/diketone,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/protein-tyrosine-phosphatase,2,0.0035
file:/C:/ccviews/forget/experiment/experiment85/cyclophosphamidecytarabineprednisolonevincristine,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/dutimelan,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/tsc-5,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/vcsp-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/eye-disease,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/mcpd-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/vap-cyclo-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/cytochrome-p450,2,0.0035
file:/C:/ccviews/forget/experiment/experiment85/ancitabine-hydrochloridedaunorubicinmercap,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/acop-e-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/mcnu-vmp-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/ivep-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/msk-ny-ii-protocol-modified,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/asparaginasecyclophosphamidedaunorubicinmethotrexateprednisolonevincristine,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/galactose-metabolism-pathway,2,0.0035
file:/C:/ccviews/forget/experiment/experiment85/lung-carcinoma,3,0.0053
file:/C:/ccviews/forget/experiment/experiment85/hypothalamo-hypophysial-adrenal-cortices-system,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/emlp-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/adenohypophysis,4,0.0071
file:/C:/ccviews/forget/experiment/experiment85/avpp-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/vhcp-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/malignant-pituitary-gland-neoplasm,4,0.0071
file:/C:/ccviews/forget/experiment/experiment85/J5,2,0.0035
file:/C:/ccviews/forget/experiment/experiment85/mcpp-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/hypophysectomy,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/pharmacology,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/future-pituitary-gland,5,0.0088
file:/C:/ccviews/forget/experiment/experiment85/vep-thp-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/sella-turcica,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/alhr88-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/antithrombin-familial-hemorrhagic-diathesis-due-to,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/cyclophosphamidecytarabinemercap,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/cytarabinedaunorubicinmercap,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/neo-macop-b-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/membrane-of-the-golgi-apparatus,6,0.0106
file:/C:/ccviews/forget/experiment/experiment85/beta-n-acetylglucosaminylglycopeptide-beta-14-galactosyltransferase,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/trampco-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/presumptive-structure,2,0.0035
file:/C:/ccviews/forget/experiment/experiment85/dopp-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/anatomy-qualifier,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/glycosyltransferase,7,0.0124
file:/C:/ccviews/forget/experiment/experiment85/methyl-111721-trihydroxy-320-dioxopregna-14-diene-16-carboxylate,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/anti-plasmin-deficiency-congenital,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/16-isopropoxycarbonyl-17-deoxyprednisolone,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/patco-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/mammal,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/anti-inflammatory-agents,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/asparaginasedoxorubicinmethotrexateprednisolonevincristine,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/lop-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/n-propyl-20-dihydroprednisolonamide,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/middle-pituitary-gland,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/cyclophosphamidedoxorubicinprednisolonevincristine,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/metastatic-malignant-neoplasm-in-the-sellar-region,2,0.0035
file:/C:/ccviews/forget/experiment/experiment85/dexpanthenol-lidocaine-prednisolone-triclosan-drug-combination,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/cytarabinee,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/antineoplastic-agents-hormonal,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/hydroxy-ketone,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/sulfanizolone,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/opal-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/pituitary-gland-adenoma,2,0.0035
file:/C:/ccviews/forget/experiment/experiment85/pars-intermedia-of-adenohypophysis,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/asparaginasedaunorubicinprednisolonevincristine,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/cyclophosphamidecytarabinee,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/leucovorin-calciummercap,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/cop-paf-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/epvp-protocol,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/hormone-role,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/astringents,1,0.0018
file:/C:/ccviews/forget/experiment/experiment85/veep-regimen,1,0.0018
