Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment51/mercury,1,0.0076
file:/C:/ccviews/forget/experiment/experiment51/Chemical,1,0.0076
file:/C:/ccviews/forget/experiment/experiment51/calliphoridae,1,0.0076
file:/C:/ccviews/forget/experiment/experiment51/membrane-glycoprotein,1,0.0076
file:/C:/ccviews/forget/experiment/experiment51/gadolinium,1,0.0076
file:/C:/ccviews/forget/experiment/experiment51/asthma,1,0.0076
file:/C:/ccviews/forget/experiment/experiment51/gold,1,0.0076
file:/C:/ccviews/forget/experiment/experiment51/bismuth,1,0.0076
file:/C:/ccviews/forget/experiment/experiment51/endobronchial-tuberculosis,1,0.0076
file:/C:/ccviews/forget/experiment/experiment51/chromium,1,0.0076
file:/C:/ccviews/forget/experiment/experiment51/emtricitabinesuscptisolateordqnphe,1,0.0076
file:/C:/ccviews/forget/experiment/experiment51/bronchial-fistula,1,0.0076
file:/C:/ccviews/forget/experiment/experiment51/Piece-of-Substance,1,0.0076
file:/C:/ccviews/forget/experiment/experiment51/Na-Substance,2,0.0153
file:/C:/ccviews/forget/experiment/experiment51/lead-metal,1,0.0076
file:/C:/ccviews/forget/experiment/experiment51/sinobronchitis,1,0.0076
file:/C:/ccviews/forget/experiment/experiment51/tracheobronchial-secretion-excessive,1,0.0076
file:/C:/ccviews/forget/experiment/experiment51/pyrimidine-antagonist,1,0.0076
file:/C:/ccviews/forget/experiment/experiment51/Piece-of-Metal,2,0.0153
file:/C:/ccviews/forget/experiment/experiment51/bronchopulmonary-foregut-malformation,1,0.0076
file:/C:/ccviews/forget/experiment/experiment51/mucus-impaction-syndrome,1,0.0076
file:/C:/ccviews/forget/experiment/experiment51/bronchiectasis,1,0.0076
file:/C:/ccviews/forget/experiment/experiment51/manganese,1,0.0076
file:/C:/ccviews/forget/experiment/experiment51/titanium,1,0.0076
file:/C:/ccviews/forget/experiment/experiment51/metallic-material,1,0.0076
file:/C:/ccviews/forget/experiment/experiment51/mucoid-impaction,1,0.0076
file:/C:/ccviews/forget/experiment/experiment51/metals,1,0.0076
file:/C:/ccviews/forget/experiment/experiment51/osteochondroplastic-tracheobronchopathy,1,0.0076
file:/C:/ccviews/forget/experiment/experiment51/bronchogenic-cyst,1,0.0076
file:/C:/ccviews/forget/experiment/experiment51/antivirals,1,0.0076
file:/C:/ccviews/forget/experiment/experiment51/bronchial-spasm,1,0.0076
file:/C:/ccviews/forget/experiment/experiment51/underdeveloped-bronchus,1,0.0076
file:/C:/ccviews/forget/experiment/experiment51/bronchopleural-fistula,1,0.0076
file:/C:/ccviews/forget/experiment/experiment51/J523,2,0.0153
file:/C:/ccviews/forget/experiment/experiment51/gallium,1,0.0076
file:/C:/ccviews/forget/experiment/experiment51/heavy-metal,1,0.0076
file:/C:/ccviews/forget/experiment/experiment51/emtricitabine,9,0.0687
file:/C:/ccviews/forget/experiment/experiment51/organic-compound,2,0.0153
file:/C:/ccviews/forget/experiment/experiment51/bronchial-neoplasm--disease-,1,0.0076
file:/C:/ccviews/forget/experiment/experiment51/indium,1,0.0076
file:/C:/ccviews/forget/experiment/experiment51/element,1,0.0076
file:/C:/ccviews/forget/experiment/experiment51/bronchial-stump-fistula,1,0.0076
file:/C:/ccviews/forget/experiment/experiment51/iron,1,0.0076
file:/C:/ccviews/forget/experiment/experiment51/bronchopulmonary-dysplasia,1,0.0076
file:/C:/ccviews/forget/experiment/experiment51/bronchus,3,0.0229
file:/C:/ccviews/forget/experiment/experiment51/httpsbmi,1,0.0076
