Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment41/c-type-natriuretic-factor--eel-reduced-,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/5-hydroxytryptamine-47-dione,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/prednisolone-valerate-acetate,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/melanin-concentrating-hormone--oncorhynchus-keta-reduced-,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/Water,9,0.0142
file:/C:/ccviews/forget/experiment/experiment41/Diet,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/Consume,2,0.0031
file:/C:/ccviews/forget/experiment/experiment41/caspase2,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/Make-Contact,2,0.0031
file:/C:/ccviews/forget/experiment/experiment41/caspase3,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/Reactant,4,0.0063
file:/C:/ccviews/forget/experiment/experiment41/caspase6,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/caspase7,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/pentazocine,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/caspase8,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/Animal-Cell,4,0.0063
file:/C:/ccviews/forget/experiment/experiment41/caspase9,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/Oxygen,4,0.0063
file:/C:/ccviews/forget/experiment/experiment41/casp14-protein-human,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/ibuprofen,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/Organic-Entity,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/-msh--rat-,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/guaiacol,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/Translation-In-Prokaryotes,19,0.0299
file:/C:/ccviews/forget/experiment/experiment41/Active-Site,4,0.0063
file:/C:/ccviews/forget/experiment/experiment41/Arginine,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/metabolite,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/a-69782,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/Biomembrane,4,0.0063
file:/C:/ccviews/forget/experiment/experiment41/mometasone-furoate,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/Signal-Peptide,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/Extracellular-Side,2,0.0031
file:/C:/ccviews/forget/experiment/experiment41/acetic-acid-dexamethasone,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/Sporopollenin,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/ternelin,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/Selective-Degradation,17,0.0267
file:/C:/ccviews/forget/experiment/experiment41/Transport-Protein,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/Glycolipid,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/crotamitone,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/bam-22p,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/peptide-e,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/Secretor,2,0.0031
file:/C:/ccviews/forget/experiment/experiment41/galanin-1-18-,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/angiotensini-1-7-,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/cysteine-and-methionine-metabolism-pathway,2,0.0031
file:/C:/ccviews/forget/experiment/experiment41/Chemical-Reaction,6,0.0094
file:/C:/ccviews/forget/experiment/experiment41/third-generation-cephalosporin-nos,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/secondary-infection,3,0.0047
file:/C:/ccviews/forget/experiment/experiment41/ID-17381,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/dream-protein-drosophila,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/atrial-natriuretic-factor--eel-reduced-,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/organic-compound,3,0.0047
file:/C:/ccviews/forget/experiment/experiment41/Fatty-Acid,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/httpsbmi,2,0.0031
file:/C:/ccviews/forget/experiment/experiment41/caspy-protein-zebrafish,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/guanine-nucleotides,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/Time-Interval,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/triamcinolone-acetonide,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/Vitamin-D,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/Neuropeptide,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/Water-Strider,5,0.0079
file:/C:/ccviews/forget/experiment/experiment41/66-dimethyl-2-erythrofuranosyl-4567-tetrahydroindol-4-one,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/Mouth,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/uperolein,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/Thermal-Energy,2,0.0031
file:/C:/ccviews/forget/experiment/experiment41/Surface,3,0.0047
file:/C:/ccviews/forget/experiment/experiment41/Polysaccharide,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/apaziquone,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/Initiation-Factor,2,0.0031
file:/C:/ccviews/forget/experiment/experiment41/Molecular-Region,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/Biological-Region,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/Amino-Acid,4,0.0063
file:/C:/ccviews/forget/experiment/experiment41/defensin-np-5--rabbit-,1,0.0016
file:/C:/ccviews/forget/experiment/experiment41/Nitrogen,2,0.0031
file:/C:/ccviews/forget/experiment/experiment41/cyclosporin-c,1,0.0016
